Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:8069003


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
8069003;1;01/04/2023;1;"61,0";"307,2";10;22;1;1;1;;0;"3,0";"4,0";"25,1";"5,2";"0,0";"0,0";"0,0";"1,2";"55,1";"61,0";"5,2";"3,1";"5,7";"3,2";"5,1";"0,0";"0,0";"0,0";"0,0";"5,3";"24,1";"50,1";"6,1";"1,0";"3,2";"5,6";"24,6";"4,0";"6,3";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/03/2023;1;"31,0";"233,0";8;24;1;1;1;;0;"3,2";"20,5";"10,1";"3,5";"0,0";"2,5";"25,1";"31,0";"20,1";"5,6";"21,3";"23,1";"5,5";"3,0";"25,3";"2,1";"5,1";"3,2";"5,2";"3,0";"0,0";"0,0";"0,0";"4,5";"2,5";"3,1";"0,0";"0,0";"3,5";"1,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/02/2023;1;"37,2";"215,1";6;22;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"6,0";"37,2";"1,0";"28,6";"10,8";"8,4";"0,1";"0,4";"0,0";"3,0";"15,2";"15,5";"4,8";"11,7";"3,6";"17,4";"8,9";"20,3";"3,2";"12,6";"1,1";"0,3";"5,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8069003;1;01/01/2023;1;"66,3";"254,2";19;21;1;1;1;;0;"5,7";"0,0";"14,3";"0,3";"0,2";"0,0";"4,2";"19,8";"28,1";"0,0";"2,1";"5,5";"42,6";"3,4";"4,6";"21,4";"18,9";"7,5";"66,3";"0,7";"0,2";"0,0";"1,8";"3,4";"0,0";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/12/2022;1;"33,3";"169,4";30;16;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,7";"0,4";"1,5";"7,5";"0,0";"0,0";"1,1";"0,2";"16,1";"5,5";"0,1";"0,0";"7,6";"8,6";"30,2";"29,9";"9,9";"3,8";"0,0";"0,0";"0,0";"0,0";"0,0";"33,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/11/2022;1;;"107,0";;;0;1;0;;0;"0,0";"0,0";"0,0";"3,1";"2,1";"0,0";"5,1";"2,0";"1,0";"0,0";"0,0";"0,0";"0,0";"5,5";"3,6";"26,6";"15,5";;;;;;;;;"42,5";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;4;1;1;1;1;0
8069003;1;01/10/2022;1;"25,6";"105,6";4;22;1;1;1;;0;"16,5";"2,6";"4,5";"25,6";"0,0";"0,0";"0,0";"3,2";"0,0";"1,2";"2,0";"5,1";"2,2";"0,0";"3,2";"1,1";"1,0";"5,3";"0,0";"0,0";"2,5";"3,2";"5,5";"0,0";"1,0";"5,3";"2,1";"0,0";"2,3";"8,1";"2,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/09/2022;1;"56,3";"180,8";9;22;1;1;1;;0;"12,1";"2,6";"36,2";"0,0";"3,2";"7,2";"3,2";"5,1";"56,3";"10,1";"0,0";"0,0";"0,0";"3,2";"1,2";"0,2";"6,5";"3,3";"5,1";"0,0";"3,2";"1,0";"5,3";"3,2";"5,3";"6,1";"0,0";"0,0";"1,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/08/2022;1;"60,8";"256,7";10;;1;1;0;;0;"5,1";"0,6";"2,2";"1,2";"25,1";"14,5";"15,1";"3,6";"26,0";"60,8";"10,4";"5,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,2";"5,3";"15,0";;"22,1";"0,0";"0,0";"0,0";"1,5";"6,5";"2,2";;"15,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;0;4
8069003;1;01/07/2022;1;"48,6";"342,8";2;24;1;1;1;;0;"40,7";"48,6";"14,7";"4,6";"1,5";"2,5";"0,0";"0,5";"0,7";"1,1";"0,0";"15,1";"5,7";"4,7";"24,8";"0,0";"27,1";"8,3";"1,7";"5,9";"1,5";"0,0";"29,7";"26,1";"0,0";"0,0";"23,1";"4,6";"0,0";"24,1";"25,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/06/2022;1;"85,4";"314,2";7;26;1;1;1;;0;"15,7";"25,0";"14,6";"2,6";"10,2";"15,2";"85,4";"9,4";"7,5";"0,0";"3,5";"2,5";"0,0";"2,6";"15,7";"0,0";"2,1";"15,1";"3,5";"6,2";"0,0";"14,1";"5,2";"2,3";"14,1";"2,1";"7,1";"2,0";"12,5";"18,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/05/2022;1;"49,8";"529,7";19;28;1;1;1;;0;"19,6";"0,3";"0,0";"12,4";"19,8";"8,9";"36,8";"11,8";"0,0";"24,1";"11,0";"14,2";"1,0";"14,1";"24,6";"45,6";"44,8";"45,6";"49,8";"3,2";"0,0";"15,4";"2,5";"0,4";"0,6";"6,5";"14,5";"36,5";"24,5";"14,3";"26,9";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/04/2022;1;"51,7";"377,3";22;26;1;1;1;;0;"4,9";"7,0";"9,3";"2,4";"15,1";"16,5";"12,7";"16,2";"11,4";"22,4";"3,7";"0,2";"0,0";"0,0";"1,5";"27,5";"14,1";"28,7";"0,2";"8,2";"14,3";"51,7";"0,0";"0,0";"30,4";"4,3";"44,1";"2,9";"12,1";"15,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/03/2022;1;"67,0";"283,2";29;27;1;1;1;;0;"3,7";"15,7";"10,5";"2,7";"14,7";"1,6";"1,1";"5,4";"0,3";"0,0";"0,7";"0,0";"3,3";"5,6";"2,3";"0,0";"7,7";"1,0";"1,1";"3,4";"0,5";"0,0";"15,1";"19,0";"22,1";"14,1";"11,2";"36,2";"67,0";"0,1";"17,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/02/2022;1;"70,6";"288,3";8;15;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"38,0";"2,1";"29,8";"70,6";"3,5";"6,5";"0,0";"0,0";"11,6";"0,0";"1,8";"0,0";"11,9";"1,5";"0,0";"0,0";"0,0";"0,0";"7,8";"28,2";"24,9";"19,7";"30,4";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8069003;1;01/01/2022;1;"56,3";"221,7";2;13;1;1;1;;0;"4,6";"56,3";"12,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,1";"4,7";"16,6";"0,0";"45,1";"0,3";"19,5";"15,8";"1,2";"17,2";"3,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/12/2021;1;"45,3";"444,1";15;27;1;1;1;;0;"5,2";"5,0";"28,1";"2,5";"2,6";"5,3";"23,9";"7,7";"0,3";"15,3";"37,8";"0,6";"7,1";"18,4";"45,3";"1,3";"13,6";"43,8";"0,2";"34,5";"14,8";"4,5";"23,6";"42,6";"0,0";"0,0";"0,0";"0,0";"20,6";"19,6";"19,9";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/11/2021;1;"35,5";"269,5";29;24;1;1;1;;0;"18,9";"6,1";"8,9";"7,7";"28,9";"19,0";"1,7";"7,9";"19,4";"7,9";"7,7";"0,0";"8,2";"26,5";"0,0";"0,0";"0,7";"15,1";"0,7";"1,7";"1,9";"0,1";"3,1";"23,5";"13,8";"4,6";"0,0";"0,0";"35,5";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/10/2021;1;"44,2";"246,5";17;17;1;1;1;;0;"0,0";"0,0";"0,4";"31,8";"2,0";"25,4";"6,9";"0,0";"0,0";"0,0";"11,6";"2,0";"0,0";"0,0";"0,0";"0,0";"44,2";"0,0";"0,0";"5,4";"31,6";"0,0";"0,0";"5,0";"0,0";"33,3";"13,9";"30,2";"0,2";"2,2";"0,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/09/2021;1;"43,4";"221,7";7;20;1;1;1;;0;"0,5";"1,9";"9,4";"11,1";"0,0";"2,7";"43,4";"1,6";"28,0";"0,2";"18,5";"5,6";"0,0";"0,0";"5,4";"23,7";"0,0";"18,5";"0,0";"0,0";"0,0";"3,3";"3,9";"2,2";"36,6";"0,0";"3,4";"0,0";"0,0";"1,8";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/08/2021;1;"73,0";"318,6";30;20;3;3;3;;0;"0,0";"8,9";"2,9";"11,9";"42,2";"15,8";"18,4";"6,0";"0,6";"22,5";"1,9";"1,6";"0,0";"23,7";"29,9";"0,0";"0,0";"12,0";"2,8";"3,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,3";"14,5";"9,4";"73,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3
8069003;1;01/07/2021;1;"53,4";"276,6";11;19;1;1;1;;0;"2,7";"0,0";"0,0";"0,0";"13,7";"0,0";"0,0";"0,0";"8,4";"6,7";"53,4";"0,9";"12,9";"13,7";"19,8";"5,4";"0,0";"24,8";"0,4";"18,8";"17,4";"3,7";"12,8";"11,7";"0,0";"14,5";"34,9";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/06/2021;1;"65,3";"285,1";23;24;3;3;3;;0;"1,0";"0,0";"0,0";"0,0";"33,7";"9,8";"8,0";"6,8";"0,3";"4,7";"0,0";"2,4";"3,4";"22,4";"11,7";"3,4";"13,4";"9,3";"15,9";"19,9";"18,3";"6,2";"65,3";"9,4";"0,0";"0,0";"3,4";"6,3";"6,9";"3,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;0
8069003;1;01/05/2021;1;"106,8";"349,5";12;18;1;1;1;;0;"2,3";"0,0";"25,1";"1,3";"0,0";"0,0";"0,0";"8,3";"2,5";"0,0";"0,0";"106,8";"0,0";"11,2";"0,0";"32,0";"0,0";"19,2";"10,2";"0,0";"11,9";"20,9";"0,0";"4,4";"30,4";"0,0";"0,7";"31,4";"1,9";"0,0";"29,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/04/2021;1;"46,3";"379,3";27;25;1;1;1;;0;"0,0";"21,4";"0,4";"24,1";"1,2";"34,3";"1,7";"13,1";"0,0";"1,7";"0,2";"20,3";"0,3";"13,0";"0,9";"0,0";"4,1";"18,7";"44,1";"22,9";"0,0";"0,9";"43,9";"0,0";"10,1";"7,8";"46,3";"4,2";"34,3";"9,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/03/2021;1;"65,5";"380,9";13;21;1;1;1;;0;"39,0";"0,0";"1,1";"28,3";"0,0";"0,0";"17,3";"0,0";"17,5";"0,0";"7,2";"0,0";"65,5";"0,0";"2,4";"8,7";"17,1";"0,8";"15,2";"10,4";"0,0";"20,4";"4,3";"0,0";"0,4";"44,2";"0,0";"0,8";"14,7";"11,1";"54,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/02/2021;1;"70,2";"379,7";22;20;1;1;1;;0;"46,8";"2,6";"0,0";"11,2";"1,3";"1,4";"1,2";"3,7";"14,7";"22,5";"6,5";"18,3";"63,3";"1,0";"62,2";"0,0";"0,0";"10,9";"0,0";"0,0";"8,9";"70,2";"0,0";"1,7";"0,0";"0,0";"8,9";"22,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8069003;1;01/01/2021;1;"142,3";"433,5";22;27;1;1;1;;0;"2,7";"0,2";"33,5";"0,3";"3,5";"5,8";"1,7";"0,0";"16,3";"0,0";"1,5";"7,7";"2,3";"11,4";"2,4";"6,4";"3,2";"23,8";"9,0";"29,4";"1,5";"142,3";"36,3";"40,6";"4,7";"0,2";"43,6";"2,0";"0,0";"0,0";"1,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/12/2020;1;"34,5";"194,2";14;22;1;1;1;;0;"0,0";"16,1";"0,0";"1,6";"1,3";"11,8";"0,0";"9,3";"7,7";"0,5";"0,0";"4,9";"2,1";"34,5";"0,4";"5,2";"3,2";"13,5";"0,0";"0,4";"8,5";"6,6";"18,3";"6,7";"0,0";"0,0";"0,0";"15,0";"0,0";"15,0";"11,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/11/2020;1;"100,3";"378,3";5;18;3;3;3;;0;"7,0";"0,1";"0,3";"0,0";"100,3";"0,0";"46,9";"62,3";"4,3";"11,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,5";"0,6";"0,0";"13,0";"0,0";"0,7";"0,0";"11,6";"10,7";"19,5";"56,1";"4,7";"6,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/10/2020;1;"38,0";"193,5";14;18;1;1;1;;0;"0,0";"32,6";"0,0";"14,9";"19,7";"0,0";"0,0";"3,2";"25,5";"4,0";"0,0";"0,0";"0,0";"38,0";"2,3";"2,5";"0,0";"0,0";"0,0";"8,3";"1,3";"7,0";"23,7";"2,4";"4,7";"1,0";"0,0";"1,7";"0,0";"0,0";"0,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/09/2020;1;"37,8";"174,6";24;15;1;1;1;;0;"16,4";"5,0";"33,6";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,3";"0,0";"3,8";"11,0";"24,8";"2,2";"0,0";"0,0";"0,0";"2,9";"0,0";"0,0";"1,1";"37,8";"0,0";"1,1";"0,0";"0,0";"0,2";"29,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/08/2020;1;"43,0";"213,8";4;23;1;1;1;;0;"0,0";"0,0";"0,0";"43,0";"8,6";"5,1";"31,7";"0,3";"19,6";"0,0";"1,0";"2,1";"7,5";"0,9";"0,1";"7,4";"19,5";"0,4";"0,9";"0,2";"8,6";"21,8";"0,3";"0,0";"0,3";"0,0";"12,9";"0,0";"0,6";"21,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/07/2020;1;"84,7";"332,4";25;22;1;1;1;;0;"0,0";"9,3";"0,1";"7,3";"0,3";"2,2";"1,0";"0,0";"2,4";"21,3";"11,4";"0,0";"33,7";"41,0";"0,0";"6,1";"11,9";"6,9";"56,8";"0,0";"0,0";"1,9";"0,0";"0,0";"84,7";"6,4";"0,2";"4,6";"2,0";"20,9";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/06/2020;1;"72,9";"347,9";28;28;1;1;1;;0;"0,8";"43,7";"2,1";"9,8";"1,2";"0,1";"11,8";"11,8";"0,0";"11,5";"1,0";"0,1";"4,5";"2,2";"4,5";"3,5";"7,0";"6,6";"15,0";"47,7";"7,8";"1,5";"12,0";"0,7";"0,4";"65,9";"1,6";"72,9";"0,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/05/2020;1;"53,4";"366,6";9;30;1;1;1;;0;"10,7";"0,8";"49,6";"8,9";"4,3";"0,0";"0,1";"16,9";"53,4";"8,8";"0,2";"0,6";"13,2";"25,4";"0,1";"3,5";"34,5";"8,8";"0,2";"14,6";"18,0";"0,3";"24,7";"7,1";"3,3";"1,1";"0,5";"24,2";"13,8";"9,0";"10,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/04/2020;1;"76,9";"363,4";18;18;1;1;1;;0;"14,7";"27,7";"0,0";"6,0";"23,8";"0,0";"15,8";"15,9";"42,8";"24,9";"5,6";"54,8";"8,9";"0,0";"0,0";"0,0";"0,1";"76,9";"0,0";"0,0";"5,1";"4,9";"0,0";"0,0";"25,5";"3,2";"0,0";"0,0";"0,0";"6,8";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069003;1;01/03/2020;1;"71,1";"242,1";8;16;1;1;1;;0;"0,0";"15,7";"9,5";"0,0";"23,3";"0,0";"1,7";"71,1";"1,2";"1,6";"0,0";"0,3";"0,0";"0,0";"3,3";"0,0";"7,5";"0,0";"8,7";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";"0,4";"0,0";"0,0";"31,4";"57,5";"7,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069003;1;01/02/2020;1;"27,8";"187,6";20;17;1;1;1;;0;"25,9";"14,9";"4,9";"0,0";"0,0";"0,0";"25,9";"0,0";"0,0";"6,1";"0,0";"0,0";"0,5";"8,6";"12,9";"0,8";"4,9";"8,5";"3,1";"27,8";"2,7";"0,7";"0,0";"15,9";"0,0";"0,0";"0,0";"23,5";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
