Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14220000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
14220000;1;01/12/2007;;1;1;"330,32";"234,24";"280,6245";5;17;0;0;1;;0;"328,02";"325,72";"326,18";"328,48";"328,94";"323,88";"318,82";"313,3";"299,12";"283,72";"270,08";"258,03";"243,6";"237,75";"243,6";"237,36";"234,63";"235,02";"240,48";"249,84";"259,2";"265,83";"272,28";"277,56";"286,36";"293,84";"300,0";"291,64";"282,4";"274,92";"268,76";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/11/2007;;1;1;"330,32";"265,44";"299,87366";5;14;0;0;1;;0;"326,18";"320,66";"322,5";"327,56";"328,94";"322,96";"316,52";"309,68";"300,88";"294,28";"284,6";"276,68";"271,4";"266,22";"266,61";"271,4";"277,12";"282,4";"287,24";"293,84";"300,44";"305,72";"303,96";"299,56";"294,28";"297,36";"303,08";"308,8";"315,6";"319,74";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/10/2007;;1;1;"469,56";"275,8";"349,6542";1;23;0;0;1;;0;"469,1";"465,88";"455,76";"444,36";"432,84";"422,28";"416,04";"408,84";"393,96";"380,52";"372,36";"351,02";"344,12";"338,14";"331,24";"325,26";"316,98";"310,56";"304,84";"297,36";"287,24";"279,32";"275,8";"280,2";"284,6";"291,64";"299,12";"305,28";"311,0";"317,9";"325,72";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/09/2007;;1;1;"476,92";"411,72";"443,304";30;20;0;0;1;;0;"470,94";"472,32";"470,48";"464,96";"457,14";"446,76";"436,2";"428,52";"422,76";"426,12";"433,32";"441,96";"447,24";"453,46";"449,16";"441,48";"431,88";"424,2";"417,96";"412,2";"413,64";"420,36";"429,0";"435,72";"441,96";"447,24";"453,92";"460,36";"470,94";"476,92";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/08/2007;;1;1;"468,64";"381,0";"420,6742";31;4;0;0;1;;0;"399,72";"389,16";"384,36";"381,0";"382,44";"389,16";"396,36";"405,96";"414,6";"418,92";"429,48";"431,4";"425,16";"420,36";"417,0";"420,84";"427,56";"435,72";"441,48";"442,44";"435,72";"428,04";"420,84";"415,56";"416,52";"424,68";"432,36";"440,04";"449,16";"458,52";"466,34";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/07/2007;;1;1;"577,96";"405,96";"510,93903";5;31;0;0;1;;0;"538,01";"550,7";"560,1";"569,03";"576,08";"563,86";"553,05";"545,06";"541,77";"535,66";"530,96";"529,08";"530,02";"538,48";"544,12";"548,35";"546,47";"540,36";"533,31";"522,97";"511,69";"497,62";"483,82";"469,1";"453,92";"441,48";"430,44";"420,84";"416,04";"410,28";"406,44";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/06/2007;;1;1;"514,04";"420,36";"447,305";30;7;0;0;1;;0;"454,84";"449,64";"445,32";"440,52";"437,16";"429,96";"422,28";"421,8";"425,64";"429,0";"437,64";"447,72";"456,22";"462,66";"463,12";"458,98";"452,52";"449,64";"453,46";"457,14";"451,08";"444,84";"439,08";"431,88";"424,2";"426,12";"445,32";"464,96";"485,66";"510,75";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/05/2007;;1;1;"463,12";"313,76";"405,54904";29;1;0;0;1;;0;"314,68";"321,12";"335,38";"345,5";"352,4";"362,28";"371,88";"381,48";"404,04";"424,68";"445,8";"445,8";"435,24";"431,4";"430,44";"424,68";"424,2";"420,36";"417,48";"416,52";"416,52";"396,36";"382,92";"377,16";"404,04";"420,84";"434,28";"453,92";"462,2";"461,28";"457,14";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/04/2007;;1;1;"342,28";"263,88";"306,50534";4;24;2;2;2;;0;"311,0";"319,28";"325,72";"342,28";"337,68";"316,52";"304,84";"297,8";"295,16";"304,84";"314,68";"326,64";"330,32";"334,92";"337,68";"329,4";"322,04";"314,68";"302,2";"296,04";"287,24";"278,44";"269,64";"263,88";"270,52";"278,44";"286,36";"293,4";"295,16";"308,36";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;
14220000;1;01/03/2007;;1;1;"298,68";"92,2";"163,08968";31;7;0;0;1;;0;"125,9";"119,92";"112,72";"104,44";"98,32";"94,72";"92,56";"97,6";"99,76";"97,6";"101,56";"115,24";"130,1";"143,05";"159,24";"165,0";"172,56";"172,92";"167,88";"163,2";"160,68";"163,2";"179,4";"194,88";"221,88";"242,82";"252,96";"258,03";"268,32";"283,28";"296,04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/02/2007;;1;1;"217,2";"95,08";"143,10822";1;24;0;0;1;;0;"215,4";"209,64";"201,36";"192,72";"183,72";"175,44";"167,16";"162,12";"157,44";"152,5";"144,45";"137,8";"135,0";"135,35";"140,6";"140,25";"134,3";"127,3";"115,96";"106,24";"102,64";"99,04";"96,16";"95,8";"104,8";"120,64";"125,2";"128,0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;
14220000;1;01/01/2007;;1;1;"341,36";"231,9";"281,41388";25;1;0;0;1;;0;"232,29";"237,36";"242,82";"252,18";"264,27";"267,88";"270,08";"270,52";"276,24";"281,96";"277,12";"270,08";"261,54";"255,69";"251,01";"251,4";"264,27";"277,12";"287,24";"299,12";"305,72";"311,0";"320,66";"335,38";"340,44";"337,68";"329,4";"322,96";"305,72";"281,08";"243,6";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/12/2006;;1;1;"331,24";"213,6";"268,96323";1;29;0;0;1;;0;"331,24";"324,8";"321,12";"322,96";"314,68";"309,68";"307,92";"297,8";"281,96";"266,61";"260,37";"251,4";"243,6";"239,31";"245,16";"260,76";"265,44";"265,83";"263,88";"272,28";"279,32";"283,28";"272,72";"258,03";"248,67";"237,75";"228,39";"220,44";"213,96";"219,72";"228,78";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
14220000;1;01/11/2006;;1;1;"353,32";"217,92";"282,14";29;6;0;0;1;;0;"240,09";"238,92";"241,26";"244,38";"239,7";"221,16";"221,52";"232,68";"238,14";"255,69";"274,48";"279,76";"280,2";"288,56";"309,24";"321,58";"329,4";"327,1";"319,28";"311,0";"298,24";"289,88";"271,84";"261,54";"267,0";"294,28";"323,88";"345,96";"352,4";"345,04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/10/2006;;1;1;"319,28";"220,8";"262,74872";5;24;0;0;1;;0;"276,68";"291,64";"307,04";"311,0";"316,98";"303,08";"284,16";"273,16";"274,04";"281,96";"278,44";"272,72";"268,32";"272,28";"280,2";"282,84";"269,2";"259,59";"249,84";"239,7";"236,58";"235,02";"228,39";"222,96";"225,12";"228,39";"233,85";"238,53";"235,02";"232,29";"236,19";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/09/2006;;1;1;"430,92";"251,4";"349,847";1;26;0;0;1;;0;"423,24";"408,36";"396,36";"381,0";"371,4";"372,36";"364,68";"360,84";"354,24";"345,96";"335,38";"353,78";"384,84";"383,88";"393,48";"396,36";"399,24";"396,36";"389,64";"381,0";"366,6";"347,8";"334,92";"273,16";"259,2";"253,35";"267,44";"276,68";"265,83";"258,03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/08/2006;;1;1;"471,4";"394,44";"437,11676";22;13;0;0;1;;0;"462,66";"468,18";"463,58";"454,38";"446,28";"438,6";"433,32";"427,08";"420,84";"415,56";"407,4";"402,6";"394,92";"399,72";"410,28";"421,8";"431,4";"442,44";"451,08";"451,56";"462,66";"470,02";"464,5";"450,6";"441,48";"436,68";"427,08";"431,88";"439,08";"446,76";"436,2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/07/2006;;1;1;"510,28";"347,8";"433,72742";25;4;0;0;1;;0;"365,64";"362,76";"355,62";"349,18";"359,4";"367,56";"377,16";"386,76";"393,48";"393,48";"396,36";"406,92";"413,64";"420,84";"430,44";"438,6";"449,64";"457,6";"464,96";"472,32";"478,76";"484,74";"491,18";"502,29";"508,87";"506,99";"498,54";"490,72";"481,98";"474,62";"464,5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/06/2006;;1;1;"492,56";"378,12";"449,026";13;30;0;0;1;;0;"485,66";"479,22";"473,7";"468,18";"463,58";"458,52";"453,0";"456,22";"463,12";"470,02";"477,38";"484,74";"492,1";"486,12";"480,14";"471,4";"462,2";"451,56";"440,04";"435,24";"427,56";"420,84";"417,48";"422,76";"426,12";"419,4";"411,72";"404,52";"388,2";"380,04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/05/2006;;1;1;;;;;;0;0;0;;0;"376,2";"382,92";"390,6";"398,28";"406,92";"432,84";"440,52";"438,6";"429,0";"422,28";"416,52";"405,96";"393,48";"375,24";"357,96";"345,04";"337,68";"333,08";"328,48";"323,88";"315,6";"316,52";"319,28";"320,2";"314,68";"329,4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0
14220000;1;01/04/2006;;1;1;"398,28";"212,16";"296,33334";30;1;0;0;1;;0;"213,24";"220,44";"228,39";"237,36";"243,99";"252,96";"262,32";"266,61";"264,27";"261,54";"269,64";"277,12";"285,04";"290,32";"295,6";"301,76";"300,88";"296,92";"293,84";"298,24";"304,84";"313,76";"324,8";"338,6";"347,8";"358,44";"368,52";"381,0";"393,96";"397,8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/03/2006;;1;1;"404,04";"184,8";"272,17484";2;27;0;0;1;;0;"400,68";"402,12";"384,36";"373,8";"355,16";"341,36";"331,24";"323,88";"314,68";"304,4";"296,04";"285,48";"274,04";"265,44";"260,76";"251,4";"254,13";"254,52";"250,23";"242,82";"234,24";"226,56";"219,36";"212,16";"205,68";"199,56";"189,12";"190,2";"190,92";"197,4";"205,68";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;1;01/02/2006;;1;1;"397,32";"312,84";"359,80573";9;21;0;0;1;;0;"390,12";"392,04";"391,08";"376,68";"370,92";"376,68";"382,44";"387,72";"387,72";"390,12";"378,6";"370,44";"371,4";"365,16";"351,94";"336,3";"328,02";"324,8";"320,66";"315,6";"313,76";"320,2";"329,86";"340,9";"350,56";"361,32";"371,4";"378,12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;
14220000;1;01/01/2006;;1;1;"384,84";"217,2";"281,8887";31;3;0;0;1;;0;"224,4";"220,08";"217,56";"221,52";"230,34";"237,36";"233,85";"228,0";"228,0";"231,12";"229,17";"225,48";"236,97";"249,84";"261,54";"267,44";"276,24";"285,48";"292,96";"303,08";"306,6";"316,98";"325,72";"336,3";"345,04";"352,4";"359,4";"365,64";"370,92";"376,2";"382,92";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/12/2005;;1;1;"215,04";"110,2";"152,71227";31;20;2;2;2;;0;"177,6";"170,4";"161,04";"152,5";"153,9";"161,04";"163,92";"158,88";"153,2";"149,7";"150,4";"148,3";"145,5";"141,3";"135,7";"128,0";"123,1";"120,28";"115,24";"110,2";"115,24";"125,2";"135,0";"144,8";"154,6";"164,64";"174,72";"184,8";"194,88";"204,96";"215,04";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2
14220000;2;01/11/2005;;1;1;"305,72";"186,96";"244,016";1;30;0;0;1;;0;"303,96";"289,0";"281,08";"282,4";"276,24";"269,64";"267,44";"265,83";"263,88";"262,71";"265,44";"274,04";"281,52";"279,32";"266,22";"255,69";"238,92";"231,51";"226,2";"222,24";"218,64";"212,88";"207,48";"208,2";"205,32";"201,72";"196,68";"190,92";"188,4";"186,96";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/10/2005;;1;1;"303,08";"198,48";"226,63742";31;7;1;1;1;;0;"246,72";"226,56";"229,56";"242,04";"237,36";"222,96";"198,48";"204,24";"227,28";"231,12";"238,14";"235,02";"229,56";"225,84";"223,68";"217,2";"220,8";"218,64";"212,88";"210,0";"215,04";"223,68";"221,52";"217,2";"205,68";"205,68";"211,44";"216,48";"221,52";"286,36";"303,08";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/09/2005;;1;1;;;;;;0;0;0;;0;;;;;"322,96";"310,12";"294,28";"269,64";"267,0";"278,44";"300,44";"322,96";"334,92";"348,72";"359,88";"365,64";"368,52";"365,64";"353,32";"334,92";"319,28";"348,72";"334,92";"321,12";"307,48";"294,28";"281,08";"269,64";"266,22";"263,88";;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;
14220000;2;01/07/2005;;1;1;;;;;;0;0;0;;0;"322,04";"317,9";"313,76";"309,24";"305,72";"315,14";"345,96";"360,36";"370,44";"377,64";"376,68";"359,4";"350,1";"342,28";"337,22";"330,32";"323,42";"317,44";"317,44";"323,88";"328,94";"335,38";"342,74";;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
14220000;2;01/06/2005;;1;1;"459,44";"323,88";"391,13333";11;30;0;0;1;;0;"338,14";"344,58";"352,86";"361,32";"378,6";"395,4";"414,6";"426,12";"438,12";"451,56";"455,3";"446,76";"437,16";"430,92";"424,2";"416,52";"410,28";"402,12";"396,84";"392,52";"390,6";"390,6";"391,56";"377,64";"365,64";"356,08";"351,48";"340,44";"331,24";"324,8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/05/2005;;1;1;"470,48";"310,12";"375,67548";19;11;0;0;1;;0;"397,8";"388,68";"384,84";"373,8";"363,24";"349,64";"339,98";"331,24";"322,5";"318,36";"311,46";"319,28";"334,46";"350,56";"382,92";"423,24";"445,8";"462,2";"465,88";"455,76";"449,64";"436,2";"417,0";"401,64";"384,36";"369,0";"360,36";"337,68";"318,82";"318,82";"330,78";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/04/2005;;1;1;"498,08";"290,76";"424,59933";14;2;0;0;1;;0;"302,64";"293,4";"303,08";"322,5";"335,38";"346,88";"377,64";"396,84";"431,88";"452,04";"472,78";"484,28";"494,4";"497,62";"496,24";"483,36";"470,48";"455,76";"437,64";"418,44";"413,64";"427,08";"493,48";"478,76";"468,64";"459,9";"444,36";"438,12";"427,56";"413,16";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/03/2005;;1;1;"303,96";"157,44";"259,4045";31;1;0;0;1;;0;"159,6";"177,24";"190,92";"202,44";"234,63";"255,69";"265,83";"276,24";"274,92";"258,81";"238,92";"250,23";"274,04";"270,96";"274,92";"285,04";"292,96";"299,12";"292,52";"273,6";"246,72";"238,14";"236,97";"253,35";"263,49";"282,4";"288,56";"293,84";"289,0";"298,24";"302,2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/02/2005;;1;1;"319,28";"149,0";"220,52214";14;1;0;0;1;;0;"154,6";"171,84";"174,36";"176,88";"193,8";"211,08";"221,88";"232,29";"242,43";"256,86";"265,44";"291,2";"309,24";"318,36";"310,56";"289,88";"263,88";"212,88";"168,6";"165,36";"171,48";"184,08";"196,68";"210,72";"208,92";"204,96";"189,84";"176,52";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;
14220000;2;01/01/2005;;1;1;"298,68";"108,04";"196,38548";14;28;0;0;1;;0;"120,64";"127,65";"149,35";"184,8";"226,56";"241,65";"251,79";"258,03";"273,16";"281,96";"285,04";"286,8";"291,2";"298,24";"293,84";"274,92";"260,37";"242,82";"232,68";"162,12";"146,2";"136,05";"128,0";"118,12";"113,8";"111,28";"109,48";"109,48";"114,52";"121,7";"135,7";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/12/2004;;1;1;;;;;;0;0;0;;0;"285,92";"270,52";"263,88";"256,86";"252,57";"255,69";"252,57";"234,24";;;;;;;"209,64";"206,76";"216,48";"226,2";"216,48";"206,76";"193,8";"186,24";"181,92";"182,64";"189,84";"183,72";"163,92";"156,72";"148,65";"140,25";"129,05";1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14220000;2;01/11/2004;;1;1;"360,84";"215,04";"302,99768";23;12;0;0;1;;0;"322,96";"321,58";"317,44";"313,76";"307,48";"298,68";"288,12";"275,8";"263,49";"242,04";"220,44";"215,76";"235,8";"276,68";"285,48";"281,52";"273,16";"296,04";"323,42";"341,36";"351,94";"358,92";"358,92";"345,96";"337,22";"330,78";"333,54";"332,16";"327,56";"311,92";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/10/2004;;1;1;;;;;;0;0;0;;0;;;;;;"319,28";"340,44";"350,56";"395,4";"411,24";"424,68";"429,48";"421,32";"405,0";"371,4";"339,52";"309,68";"293,84";"274,04";"256,86";"244,38";"262,71";"269,2";"295,6";"304,84";"318,82";"331,24";"335,84";"340,44";"334,92";"328,48";0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
14220000;2;01/09/2004;;1;1;"464,96";"365,64";"420,208";14;30;0;0;1;;0;"445,32";"441,0";"435,72";"429,96";"425,16";"420,36";"417,48";"424,2";"429,96";"435,24";"444,84";"453,46";"459,44";"463,58";"461,28";"454,84";"447,24";"432,84";"423,24";"414,12";"404,52";"398,28";"393,96";"389,64";"387,72";"379,56";"379,08";"374,76";"369,96";"369,48";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14220000;2;01/08/2004;;1;1;"495,32";"426,12";"461,5974";22;8;0;0;1;;0;"452,52";"456,68";"458,98";"448,2";"439,08";"434,76";"430,92";"427,08";"429,96";"433,8";"444,36";"456,22";"465,88";"470,02";"468,64";"462,2";"463,58";"472,32";"476,46";"482,9";"488,42";"493,48";"492,1";"488,42";"483,36";"479,22";"474,16";"468,64";"460,82";"456,22";"450,12";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14220000;2;01/07/2004;;1;1;"512,16";"420,36";"453,48193";3;19;2;2;2;;0;"500,88";"505,58";"509,34";"499,94";"497,16";"487,96";"481,52";"474,16";"465,88";"458,52";"452,04";"446,28";"443,4";"439,56";"434,76";"432,84";"429,0";"423,24";"422,28";"424,2";"423,24";"428,04";"438,6";"446,28";"448,2";"442,44";"434,76";"431,88";"438,6";"446,28";"451,08";2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;
14220000;2;01/06/2004;;1;1;"561,98";"473,24";"506,76868";6;27;2;2;2;;0;"540,36";"539,42";"532,84";"531,9";"549,76";"557,28";"554,46";"544,12";"535,66";"529,08";"514,04";"503,7";"499,0";"495,32";"492,56";"489,8";"487,04";"486,12";"489,8";"488,88";"487,04";"483,36";"479,68";"476,92";"484,28";"476,0";"476,0";"485,2";"492,56";"500,88";;;;;;;;;;;;;;;;;;2;2;2;1;;;;;;;;;;;
