Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:14220000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
14220000;1;21/05/1998;01/01/1900 07:00;36;"814,0";"474,0";"747,0";"113,7";"0,634";"6,57";;
14220000;2;04/09/1997;01/01/1900 07:00;37;"628,0";"374,0";"491,0";"110,0";"0,761";"4,47";;
14220000;1;04/09/1997;01/01/1900 07:00;37;"628,0";"374,0";"491,0";"110,0";"0,761";"4,47";;
14220000;1;04/09/1997;01/01/1900 07:00;35;"628,0";"374,0";"491,0";"110,0";"0,761";"4,47";;
14220000;2;19/05/1997;01/01/1900 07:00;36;"725,0";"475,0";"615,0";"113,0";"0,772";"5,44";;
14220000;2;19/05/1997;01/01/1900 07:00;34;"725,0";"475,0";"615,0";"113,0";"0,077";"5,44";;
14220000;1;19/05/1997;01/01/1900 07:00;34;"725,0";"475,0";"615,0";"113,0";"0,077";"5,44";;
14220000;2;01/10/1996;01/01/1900 07:00;33;"703,0";"381,0";"585,0";"111,9";"0,652";"5,23";;
14220000;2;01/10/1996;01/01/1900 07:00;35;"703,0";"381,0";"585,0";"111,9";"0,652";"5,23";;
14220000;1;01/10/1996;01/01/1900 07:00;33;"703,0";"381,0";"585,0";"111,9";"0,652";"5,23";;
14220000;2;14/07/1996;01/01/1900 07:00;34;"768,0";"430,0";"641,0";"113,3";"0,671";"5,66";;
14220000;2;14/07/1996;01/01/1900 07:00;32;"768,0";"430,0";"641,0";"113,3";"0,671";"5,66";;
14220000;1;14/07/1996;01/01/1900 07:00;32;"768,0";"430,0";"641,0";"113,3";"0,671";"5,66";;
14220000;2;09/03/1996;01/01/1900 07:00;33;"635,0";"364,0";"542,0";"109,7";"0,671";"4,91";;
14220000;2;09/03/1996;01/01/1900 07:00;31;"635,0";"364,0";"542,0";"109,7";"0,671";"4,91";;
14220000;1;09/03/1996;01/01/1900 07:00;31;"635,0";"364,0";"542,0";"109,7";"0,671";"4,91";;
14220000;2;29/11/1995;01/01/1900 07:00;30;"580,0";"273,0";"448,0";"106,4";"0,61";"4,21";;
14220000;1;29/11/1995;01/01/1900 07:00;30;"580,0";"273,0";"448,0";"106,4";"0,61";"4,21";;
14220000;2;26/08/1995;01/01/1900 07:00;29;"670,0";"381,0";"524,0";"110,1";"0,727";"4,76";;
14220000;1;26/08/1995;01/01/1900 07:00;29;"670,0";"381,0";"524,0";"110,1";"0,727";"4,76";;
14220000;2;19/06/1995;01/01/1900 07:00;28;"756,0";"426,0";"633,0";"113,2";"0,673";"5,59";;
14220000;1;19/06/1995;01/01/1900 07:00;28;"756,0";"426,0";"633,0";"113,2";"0,673";"5,59";;
14220000;2;26/06/1994;01/01/1900 07:00;27;"743,0";"403,0";"664,0";"112,4";"0,607";"5,91";;
14220000;1;26/06/1994;01/01/1900 07:00;27;"743,0";"403,0";"664,0";"112,4";"0,607";"5,91";;
14220000;2;29/09/1991;01/01/1900 07:00;26;"625,0";"259,0";"455,0";"107,6";"0,568";"4,23";;
14220000;1;29/09/1991;01/01/1900 07:00;26;"625,0";"259,0";"455,0";"107,6";"0,568";"4,23";;
14220000;2;07/11/1990;01/01/1900 07:00;25;"375,0";"101,0";"217,0";"101,9";"0,464";"2,13";;
14220000;1;07/11/1990;01/01/1900 07:00;25;"375,0";"101,0";"217,0";"101,9";"0,464";"2,13";;
14220000;2;20/06/1990;01/01/1900 07:00;24;"811,0";"422,0";"674,0";"110,7";"0,627";"6,09";;
14220000;1;20/06/1990;01/01/1900 07:00;24;"811,0";"422,0";"674,0";"110,7";"0,627";"6,09";;
14220000;2;03/11/1989;01/01/1900 07:00;23;"677,0";"298,0";"545,0";"109,4";"0,547";"4,99";;
14220000;1;03/11/1989;01/01/1900 07:00;23;"677,0";"298,0";"545,0";"109,4";"0,547";"4,99";;
14220000;2;12/06/1989;01/01/1900 07:00;22;"775,0";"442,0";"648,0";"110,9";"0,682";"5,84";;
14220000;1;12/06/1989;01/01/1900 07:00;22;"775,0";"442,0";"648,0";"110,9";"0,682";"5,84";;
14220000;2;23/02/1989;01/01/1900 07:00;21;"500,0";"205,0";"367,0";"104,5";"0,56";"3,51";;
14220000;1;23/02/1989;01/01/1900 07:00;21;"500,0";"205,0";"367,0";"104,5";"0,56";"3,51";;
14220000;2;15/09/1988;01/01/1900 07:00;20;"617,0";"287,0";"460,0";"107,3";"0,625";"4,29";;
14220000;1;15/09/1988;01/01/1900 07:00;20;"617,0";"287,0";"460,0";"107,3";"0,625";"4,29";;
14220000;2;20/06/1988;01/01/1900 07:00;19;"748,0";"415,0";"656,0";"110,2";"0,634";"5,95";;
14220000;1;20/06/1988;01/01/1900 07:00;19;"748,0";"415,0";"656,0";"110,2";"0,634";"5,95";;
14220000;2;29/11/1987;01/01/1900 07:00;18;"487,0";"197,0";"327,0";"104,7";"0,603";"3,13";;
14220000;1;29/11/1987;01/01/1900 07:00;18;"487,0";"197,0";"327,0";"104,7";"0,603";"3,13";;
14220000;2;23/09/1987;01/01/1900 07:00;17;"686,0";"372,0";"533,0";"108,2";"0,698";"4,93";;
14220000;1;23/09/1987;01/01/1900 07:00;17;"686,0";"372,0";"533,0";"108,2";"0,698";"4,93";;
14220000;2;23/04/1987;01/01/1900 07:00;16;"604,0";"302,0";"470,0";"106,5";"0,644";"4,41";;
14220000;1;23/04/1987;01/01/1900 07:00;16;"604,0";"302,0";"470,0";"106,5";"0,644";"4,41";;
14220000;2;20/02/1987;01/01/1900 07:00;15;"643,0";"358,0";"490,4";"107,0";"0,73";"4,58";;
14220000;1;20/02/1987;01/01/1900 07:00;15;"643,0";"358,0";"490,4";"107,0";"0,73";"4,58";;
14220000;2;07/10/1986;01/01/1900 07:00;14;"655,0";"298,0";"500,6";"106,0";"0,594";"4,72";;
14220000;1;07/10/1986;01/01/1900 07:00;14;"655,0";"298,0";"500,6";"106,0";"0,594";"4,72";;
14220000;2;10/12/1985;01/01/1900 07:00;13;"477,0";"200,0";"302,6";"98,6";"0,662";"3,07";;
14220000;1;10/12/1985;01/01/1900 07:00;13;"477,0";"200,0";"302,6";"98,6";"0,662";"3,07";;
14220000;2;30/09/1985;01/01/1900 07:00;12;"650,0";"295,0";"456,1";"106,6";"0,647";"4,28";;
14220000;1;30/09/1985;01/01/1900 07:00;12;"650,0";"295,0";"456,1";"106,6";"0,647";"4,28";;
14220000;2;03/05/1985;01/01/1900 07:00;11;"434,0";"149,0";"293,9";"102,3";"0,508";"2,87";;
14220000;1;03/05/1985;01/01/1900 07:00;11;"434,0";"149,0";"293,9";"102,3";"0,508";"2,87";;
14220000;2;17/12/1984;01/01/1900 07:00;10;"440,0";"160,0";"284,7";"103,1";"0,561";"2,76";;
14220000;1;17/12/1984;01/01/1900 07:00;10;"440,0";"160,0";"284,7";"103,1";"0,561";"2,76";;
14220000;2;20/07/1984;01/01/1900 07:00;9;"785,0";"464,0";"659,6";"110,8";"0,704";"5,95";;
14220000;1;20/07/1984;01/01/1900 07:00;9;"785,0";"464,0";"659,6";"110,8";"0,704";"5,95";;
14220000;2;04/05/1984;01/01/1900 07:00;8;"733,0";"461,0";"605,0";"109,0";"0,762";"5,55";;
14220000;1;04/05/1984;01/01/1900 07:00;8;"733,0";"461,0";"605,0";"109,0";"0,762";"5,55";;
14220000;2;28/11/1983;01/01/1900 07:00;7;"549,0";"280,0";"381,0";"104,0";"0,734";"3,66";;
14220000;1;28/11/1983;01/01/1900 07:00;7;"549,0";"280,0";"381,0";"104,0";"0,734";"3,66";;
14220000;2;23/08/1983;01/01/1900 07:00;6;"730,0";"354,0";"577,7";"108,8";"0,614";"5,31";;
14220000;1;23/08/1983;01/01/1900 07:00;6;"730,0";"354,0";"577,7";"108,8";"0,614";"5,31";;
14220000;2;23/05/1983;01/01/1900 07:00;5;"738,0";"352,0";"625,8";"109,2";"0,563";"5,73";;
14220000;1;23/05/1983;01/01/1900 07:00;5;"738,0";"352,0";"625,8";"109,2";"0,563";"5,73";;
14220000;2;01/04/1983;01/01/1900 07:00;4;"400,0";"152,0";"283,8";"98,0";"0,536";"2,9";;
14220000;1;01/04/1983;01/01/1900 07:00;4;"400,0";"152,0";"283,8";"98,0";"0,536";"2,9";;
14220000;2;20/12/1982;01/01/1900 07:00;3;"469,0";"191,0";"341,8";"103,0";"0,558";"3,32";;
14220000;1;20/12/1982;01/01/1900 07:00;3;"469,0";"191,0";"341,8";"103,0";"0,558";"3,32";;
14220000;2;03/11/1982;01/01/1900 07:00;2;"514,0";"252,0";"348,0";"102,5";"0,723";"3,39";;
14220000;1;03/11/1982;01/01/1900 07:00;2;"514,0";"252,0";"348,0";"102,5";"0,723";"3,39";;
14220000;2;01/08/1982;01/01/1900 07:00;1;"796,0";"443,0";"610,9";"109,0";"0,725";"5,6";;
14220000;1;01/08/1982;01/01/1900 07:00;1;"796,0";"443,0";"610,9";"109,0";"0,725";"5,6";;
