Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:8069004


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
8069004;1;01/10/2021;1;"46,5";"226,5";4;18;1;1;1;;0;"0,0";"0,0";"0,0";"46,5";"0,0";"7,0";"0,0";"34,6";"0,0";"10,4";"42,6";"36,7";"0,2";"0,0";"0,0";"6,1";"3,5";"2,7";"0,0";"9,3";"0,0";"2,7";"8,8";"0,0";"3,1";"2,3";"3,3";"1,1";"0,0";"5,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/09/2021;1;"77,6";"260,2";11;10;1;1;1;;0;"0,0";"3,1";"43,7";"0,0";"3,2";"0,0";"24,7";"0,0";"0,0";"0,0";"77,6";"0,0";"1,8";"0,0";"0,0";"0,0";"0,0";"8,5";"0,0";"0,0";"0,0";"51,4";"43,1";"0,0";"3,1";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069004;1;01/08/2021;1;"53,5";"248,2";8;14;1;1;1;;0;"0,0";"0,0";"6,0";"6,9";"23,6";"2,5";"0,0";"53,5";"0,0";"0,0";"7,3";"3,1";"3,2";"0,0";"26,7";"0,0";"0,0";"19,2";"0,0";"13,0";"0,0";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"51,1";"0,0";"32,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/07/2021;1;"54,5";"308,0";21;18;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,6";"6,1";"8,0";"1,5";"36,8";"5,2";"0,0";"24,9";"23,9";"0,4";"0,0";"37,9";"0,0";"24,0";"54,5";"6,3";"15,9";"1,5";"9,5";"22,5";"4,5";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/04/2021;1;;;;;0;0;0;;0;"0,0";"14,7";"0,0";"0,0";"0,0";"0,0";"3,7";"0,4";"0,0";"0,0";"3,7";"0,4";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8069004;1;01/03/2021;1;"86,3";"221,0";11;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,4";"77,0";"86,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"42,3";"0,0";"0,0";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/02/2021;1;"59,4";"179,6";6;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"59,4";"0,0";"0,0";"14,2";"0,0";"0,0";"0,0";"0,0";"29,6";"27,7";"0,3";"0,0";"0,0";"0,0";"0,0";"7,3";"0,0";"0,0";"0,0";"0,0";"0,0";"41,1";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8069004;1;01/01/2021;1;"72,5";"485,3";6;19;1;1;1;;0;"10,5";"0,0";"49,5";"8,9";"4,6";"72,5";"0,0";"48,4";"47,7";"0,3";"0,0";"31,0";"0,0";"0,0";"20,5";"1,0";"42,0";"46,8";"3,0";"12,0";"0,0";"0,0";"57,8";"0,0";"6,1";"0,0";"0,0";"0,0";"20,6";"0,0";"2,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/12/2020;1;"68,9";"233,3";18;24;1;1;1;;0;"2,8";"0,8";"0,0";"7,5";"12,9";"4,5";"0,0";"31,1";"1,4";"0,0";"1,2";"0,0";"7,0";"0,0";"23,9";"17,9";"0,4";"68,9";"10,6";"0,4";"5,4";"5,7";"21,0";"0,2";"1,4";"0,0";"0,0";"1,1";"4,8";"1,6";"0,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/11/2020;1;"143,3";"362,3";28;13;1;1;1;;0;"66,1";"18,2";"5,7";"0,3";"5,9";"0,0";"34,7";"0,0";"0,0";"38,4";"0,0";"0,0";"0,0";"0,0";"0,0";"13,8";"17,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,0";"0,0";"0,0";"3,3";"143,3";"0,0";"9,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069004;1;01/10/2020;1;"44,5";"265,8";31;10;1;1;1;;0;"0,0";"41,6";"0,0";"0,0";"34,7";"0,0";"0,0";"28,1";"0,0";"0,0";"0,0";"0,0";"21,8";"3,5";"17,6";"0,0";"0,0";"0,0";"10,9";"0,0";"0,0";"0,0";"0,0";"0,0";"24,3";"0,0";"38,8";"0,0";"0,0";"0,0";"44,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/09/2020;1;"33,9";"155,1";23;10;1;1;1;;0;"0,0";"18,0";"22,7";"0,0";"0,0";"2,5";"0,0";"0,0";"0,0";"0,0";"19,8";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,0";"0,0";"33,9";"6,4";"0,0";"31,3";"3,5";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069004;1;01/08/2020;1;"31,1";"127,0";9;11;1;1;1;;0;"0,0";"0,0";"0,0";"6,9";"0,0";"0,0";"26,6";"0,0";"31,1";"0,0";"0,0";"1,1";"0,0";"11,0";"0,0";"4,4";"13,8";"0,9";"0,0";"0,0";"0,0";"0,2";"0,0";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"30,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/07/2020;1;"49,3";"378,8";14;19;1;1;1;;0;"0,0";"28,1";"15,5";"32,5";"0,0";"31,0";"1,0";"0,0";"8,9";"26,7";"5,9";"0,0";"28,5";"49,3";"0,0";"0,0";"9,0";"20,7";"0,0";"0,0";"0,0";"46,5";"0,0";"0,7";"7,0";"14,7";"2,1";"35,4";"0,0";"15,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/06/2020;1;"95,6";"415,9";8;23;1;1;1;;0;"6,5";"1,2";"0,0";"11,7";"0,0";"0,0";"23,9";"95,6";"0,0";"16,0";"6,9";"0,0";"14,9";"13,3";"4,9";"2,7";"25,0";"6,1";"0,0";"56,3";"25,7";"0,0";"16,5";"17,5";"4,8";"37,9";"5,5";"15,2";"2,5";"5,3";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069004;1;01/05/2020;1;"65,7";"405,2";24;22;1;1;1;;0;"3,5";"0,0";"0,0";"10,1";"0,0";"0,0";"0,0";"48,4";"28,9";"0,0";"9,9";"1,5";"36,6";"0,0";"0,0";"7,6";"13,1";"12,5";"13,6";"11,9";"0,3";"2,3";"22,3";"65,7";"8,7";"0,6";"2,0";"26,1";"54,0";"0,0";"25,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/04/2020;1;"58,7";"384,5";10;20;1;1;1;;0;"45,7";"49,5";"0,0";"3,6";"38,8";"0,0";"2,8";"1,7";"51,7";"58,7";"0,7";"51,8";"4,0";"0,0";"7,2";"0,0";"6,5";"18,7";"0,7";"4,2";"0,0";"2,0";"0,0";"0,0";"0,0";"7,1";"0,0";"14,0";"0,0";"15,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069004;1;01/03/2020;1;"53,7";"228,5";30;15;1;1;1;;0;"0,0";"0,0";"18,2";"0,0";"0,7";"0,0";"0,4";"36,1";"5,3";"14,2";"0,0";"2,4";"0,0";"0,0";"1,3";"2,3";"19,2";"0,0";"0,0";"0,0";"6,1";"31,4";"1,5";"0,0";"0,0";"35,7";"0,0";"0,0";"0,0";"53,7";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/02/2020;1;"36,0";"240,9";28;17;1;1;1;;0;"9,7";"29,3";"26,5";"0,0";"0,0";"0,0";"8,2";"2,7";"7,1";"7,2";"5,3";"0,0";"7,7";"2,1";"22,4";"0,0";"0,0";"0,0";"7,2";"0,0";"0,0";"29,4";"0,0";"17,7";"0,0";"0,4";"22,0";"36,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
8069004;1;01/01/2020;1;"39,2";"289,7";3;20;1;1;1;;0;"3,3";"5,8";"39,2";"1,3";"0,0";"0,0";"0,0";"0,0";"5,6";"0,0";"29,2";"0,0";"25,0";"0,4";"7,1";"34,9";"33,3";"24,7";"9,2";"0,0";"32,2";"0,1";"0,0";"0,0";"7,8";"0,0";"13,7";"0,0";"1,1";"13,1";"2,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/12/2019;1;"77,5";"237,6";23;25;1;1;1;;0;"2,5";"9,3";"0,4";"2,8";"3,5";"0,0";"7,2";"0,1";"0,0";"0,0";"24,5";"0,6";"3,5";"0,2";"0,0";"10,2";"0,4";"25,4";"4,0";"10,7";"7,3";"1,7";"77,5";"10,1";"0,6";"0,0";"3,1";"4,7";"26,5";"0,0";"0,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/11/2019;1;"55,8";"354,8";3;21;1;1;1;;0;"44,3";"0,0";"55,8";"0,0";"0,0";"44,9";"7,2";"1,9";"12,7";"25,8";"0,2";"25,1";"9,3";"0,1";"0,2";"16,3";"0,0";"0,0";"0,0";"1,4";"33,2";"0,0";"0,0";"0,0";"44,6";"2,4";"7,5";"0,3";"3,1";"18,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069004;1;01/10/2019;1;"67,1";"289,9";10;20;1;1;1;;0;"27,9";"0,0";"0,1";"14,7";"2,0";"0,0";"0,0";"0,0";"11,4";"67,1";"0,0";"2,1";"7,0";"0,1";"0,3";"0,0";"0,0";"4,6";"26,9";"2,7";"16,7";"0,0";"3,7";"44,3";"12,8";"0,0";"13,8";"0,4";"0,0";"31,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/09/2019;1;"36,6";"132,1";20;16;1;1;1;;0;"7,1";"0,0";"0,0";"9,9";"0,0";"7,9";"0,0";"0,0";"12,8";"0,2";"6,3";"1,8";"0,0";"5,0";"12,1";"6,8";"0,0";"0,2";"0,0";"36,6";"5,7";"0,0";"13,1";"0,0";"0,0";"1,7";"4,9";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8069004;1;01/08/2019;1;"64,0";"250,2";15;15;1;1;1;;0;"31,6";"0,0";"21,4";"2,6";"0,0";"0,3";"0,0";"3,6";"0,0";"0,0";"2,2";"27,9";"42,2";"1,7";"64,0";"2,4";"20,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,7";"0,0";"8,2";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/07/2019;1;"27,6";"178,5";1;22;1;1;1;;0;"27,6";"4,0";"0,7";"0,0";"0,0";"0,0";"11,3";"6,7";"0,0";"1,3";"9,7";"0,8";"0,0";"3,8";"16,6";"17,7";"3,3";"2,0";"2,7";"2,7";"0,5";"7,8";"16,4";"0,0";"18,4";"2,6";"5,6";"16,3";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8069004;1;01/06/2019;1;"69,4";"440,7";1;24;1;1;1;;0;"69,4";"0,0";"6,5";"0,0";"0,0";"30,3";"10,8";"0,0";"2,7";"0,0";"37,3";"36,7";"16,1";"0,0";"12,2";"1,6";"10,3";"18,9";"36,5";"1,1";"1,1";"35,0";"7,1";"52,1";"11,1";"0,1";"4,4";"4,1";"2,2";"33,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
