Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:14230000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
14230000;2;17/04/2018;01/01/1900 18:00;117;"1659,0";"1560,0";"2010,0";"226,0";"0,777";"8,89";Daniel Garcia / Guilherme Costa;4
14230000;1;17/04/2018;01/01/1900 18:00;117;"1659,0";"1556,0";"2009,0";"225,8";"0,777";"8,9";Daniel Garcia / Guilherme Costa;4
14230000;2;10/02/2018;01/01/1900 09:30;116;"1397,0";"556,0";"1460,0";"219,0";"0,38";"6,67";Daniel e Guilherme;4
14230000;1;10/02/2018;01/01/1900 09:30;116;"1397,0";"556,0";"1458,6";"218,7";"0,38";"6,64";Daniel e Guilherme;4
14230000;2;20/11/2017;01/01/1900 17:27;115;"1470,0";"816,0";"1720,0";"224,0";"0,475";"7,66";;
14230000;1;20/11/2017;01/01/1900 17:27;115;"1470,0";"816,0";"1718,7";"224,3";"0,475";"7,66";;0
14230000;2;25/07/2017;01/01/1900 12:31;114;"2040,0";"3140,0";"2930,0";"281,0";"1,07";"10,4";;
14230000;1;25/07/2017;01/01/1900 12:31;114;"2040,0";"3142,0";"2928,3";"281,3";"1,07";"10,4";;0
14230000;2;30/05/2017;01/01/1900 07:59;113;"1912,0";"2510,0";"2940,0";"255,0";"0,852";"11,6";Daniel Garcia de Oliveira;4
14230000;1;30/05/2017;01/01/1900 07:59;113;"1912,0";"2505,0";"2942,0";"254,5";"0,852";"11,6";Daniel Garcia de Oliveira;4
14230000;2;05/02/2017;01/01/1900 18:47;112;"1700,0";"1660,0";"2420,0";"244,0";"0,69";"9,92";;
14230000;1;05/02/2017;01/01/1900 18:47;112;"1700,0";"1661,0";"2417,4";"244,3";"0,87";"9,89";;
14230000;2;17/10/2016;01/01/1900 12:02;111;"1595,0";"1310,0";"2630,0";"252,0";"0,5";"10,4";;
14230000;1;17/10/2016;01/01/1900 12:02;111;"1595,0";"1312,53";"2629,69";"252,41";"0,5";"9,07";;
14230000;2;10/07/2016;01/01/1900 19:14;110;"2113,0";"3200,0";"4000,0";"292,0";"0,8";"13,7";;
14230000;1;10/07/2016;01/01/1900 19:14;110;"2113,0";"3198,4";"3995,56";"291,83";"0,8";"11,11";;
14230000;2;01/11/2015;01/01/1900 14:00;109;"1436,0";"642,0";"2220,0";"248,0";"0,289";"8,95";;
14230000;1;01/11/2015;01/01/1900 14:00;109;"1436,0";"642,0";"2222,0";"248,06";"0,289";"8,26";;
14230000;2;21/07/2015;01/01/1900 19:15;108;"2004,0";"2890,0";"3660,0";"258,0";"0,788";"14,2";;
14230000;1;21/07/2015;01/01/1900 19:15;108;"2004,0";"2885,6";"3663,7";"258,3";"0,788";"14,2";;
14230000;2;22/02/2015;01/01/1900 12:51;107;"1527,0";"1010,0";"2470,0";"240,0";"0,41";"10,3";;
14230000;1;22/02/2015;01/01/1900 12:51;107;"1527,0";"1009,091";"2473,3";"240,09";"0,41";"8,55";;
14230000;2;31/10/2014;01/01/1900 16:56;106;"1763,0";"1884,519";"2838,553";"250,831";"0,665";"8,97";;0
14230000;1;31/10/2014;01/01/1900 16:56;106;"1763,0";"1884,519";"2838,553";"250,831";"0,665";"8,97";;
14230000;2;29/04/2014;01/01/1900 11:00;105;"1829,0";"2169,25";"3417,7";"264,03";"0,635";"12,94";;0
14230000;1;29/04/2014;01/01/1900 11:00;105;"1829,0";"2169,25";"3417,7";"264,03";"0,635";"12,94";;
14230000;2;17/10/2013;01/01/1900 11:40;104;"1598,0";"1509,3";"2995,0";"255,65";"0,504";"11,71";;0
14230000;1;17/10/2013;01/01/1900 11:40;104;"1598,0";"1509,3";"2995,0";"255,65";"0,504";"11,71";;
14230000;1;17/10/2013;01/01/1900 11:40;104;"1598,0";"1509,0";"2995,0";"255,65";"0,504";"11,71";;
14230000;2;26/07/2013;01/01/1900 09:20;103;"1867,0";"2908,313";"3664,11";"292,1";"0,794";"12,54";;0
14230000;1;26/07/2013;01/01/1900 09:20;103;"1867,0";"2908,313";"3664,11";"292,1";"0,794";"12,54";;
14230000;2;02/05/2013;01/01/1900 15:05;102;"1709,0";"2088,919";"3410,05";"272,2";"0,613";"12,53";;0
14230000;1;02/05/2013;01/01/1900 15:05;102;"1709,0";"2088,919";"3410,05";"272,2";"0,613";"12,53";;
14230000;2;15/11/2012;01/01/1900 09:18;101;"1478,0";"903,61";"2342,8";"250,23";"0,386";"8,099";;0
14230000;1;15/11/2012;01/01/1900 09:18;101;"1478,0";"903,61";"2342,8";"250,23";"0,386";"8,099";;
14230000;2;26/07/2012;01/01/1900 18:16;100;"1806,0";"2508,8";"3855,75";"539,6";"0,651";"12,39";;0
14230000;1;26/07/2012;01/01/1900 18:16;100;"1806,0";"2508,8";"3855,75";"539,6";"0,651";"12,39";;
14230000;2;20/04/2012;01/01/1900 09:38;99;"1734,0";"2043,0";"3281,0";"216,05";"0,625";"12,18";;0
14230000;1;20/04/2012;01/01/1900 09:38;99;"1734,0";"2043,0";"3281,0";"216,05";"0,625";"12,18";;
14230000;2;09/12/2011;01/01/1900 09:35;98;"1513,0";"1098,113";"2560,93";"251,84";"0,429";"10,17";;0
14230000;1;09/12/2011;01/01/1900 09:35;98;"1513,0";"1098,113";"2560,93";"251,84";"0,429";"10,17";;
14230000;2;07/10/2011;01/01/1900 11:30;97;"1619,0";"1688,661";"2719,51";"252,6";"0,621";"10,77";;0
14230000;1;07/10/2011;01/01/1900 11:30;97;"1619,0";"1688,661";"2719,51";"252,6";"0,621";"10,77";;
14230000;2;30/06/2011;01/01/1900 09:10;96;"1928,0";"2767,201";"3883,01";"242,68";"0,7096";"16,0";;0
14230000;1;30/06/2011;01/01/1900 09:10;96;"1928,0";"2767,201";"3883,01";"242,68";"0,7096";"16,0";;
14230000;2;22/03/2011;01/01/1900 13:20;95;"1427,0";"718,852";"2287,32";"249,2";"0,314";"9,18";;0
14230000;1;22/03/2011;01/01/1900 13:20;95;"1427,0";"718,852";"2287,32";"249,2";"0,314";"9,18";;
14230000;2;19/11/2010;01/01/1900 12:40;94;"1585,0";"1343,219";"2922,5";"253,0";"0,46";"11,55";;0
14230000;1;19/11/2010;01/01/1900 12:40;94;"1585,0";"1343,219";"2922,5";"253,0";"0,46";"11,55";;
14230000;2;20/07/2010;01/01/1900 08:30;93;"1887,0";"2702,717";"3645,38";"262,28";"0,741";"13,9";;0
14230000;1;20/07/2010;01/01/1900 08:30;93;"1887,0";"2702,717";"3645,38";"262,28";"0,741";"13,9";;
14230000;2;24/04/2010;01/01/1900 13:20;92;"1888,0";"2747,418";"3694,0";"263,9";"0,744";"14,0";;0
14230000;1;24/04/2010;01/01/1900 13:20;92;"1888,0";"2747,418";"3694,0";"263,9";"0,744";"14,0";;
14230000;2;08/09/2009;01/01/1900 09:10;91;"1522,0";"1156,485";"2175,26";"251,37";"0,532";"8,654";;0
14230000;1;08/09/2009;01/01/1900 09:10;91;"1522,0";"1156,485";"2175,26";"251,37";"0,532";"8,654";;
14230000;2;19/05/2009;01/01/1900 11:55;90;"1616,0";"1541,561";"2782,43";"254,7";"0,554";"10,92";;0
14230000;1;19/05/2009;01/01/1900 11:55;90;"1616,0";"1541,561";"2782,43";"254,7";"0,554";"10,92";;
14230000;2;13/11/2008;01/01/1900 13:55;89;"1556,0";"1430,377";"2823,78";"254,05";"0,507";"11,12";;0
14230000;1;13/11/2008;01/01/1900 13:55;89;"1556,0";"1430,377";"2823,78";"254,05";"0,507";"11,12";;
14230000;2;13/08/2008;01/01/1900 15:50;88;"1904,0";"2699,287";"3594,98";"262,1";"0,75";"13,72";;0
14230000;1;13/08/2008;01/01/1900 15:50;88;"1904,0";"2699,287";"3594,98";"262,1";"0,75";"13,72";;
14230000;2;02/04/2008;01/01/1900 10:00;87;"1505,0";"1081,623";"2325,63";"250,2";"0,465";"9,3";;0
14230000;1;02/04/2008;01/01/1900 10:00;87;"1505,0";"1081,623";"2325,63";"250,2";"0,465";"9,3";;
14230000;2;04/11/2007;01/01/1900 11:00;86;"1570,0";"1381,0";"2947,0";"254,95";"0,469";"11,56";;0
14230000;1;04/11/2007;01/01/1900 11:00;86;"1570,0";"1381,0";"2947,0";"254,95";"0,469";"11,56";;
14230000;2;12/07/2007;01/01/1900 12:50;85;"2115,0";"3580,802";"4235,65";"292,4";"0,845";"14,49";;0
14230000;1;12/07/2007;01/01/1900 12:50;85;"2115,0";"3580,802";"4235,65";"292,4";"0,845";"14,49";;
14230000;2;12/09/2006;01/01/1900 13:45;84;"1746,0";"2257,0";"3400,0";"260,1";"0,664";"13,07";;
14230000;1;12/09/2006;01/01/1900 13:45;84;"1746,0";"2257,0";"3400,0";"260,1";"0,664";"13,07";;
14230000;2;06/09/2005;01/01/1900 14:15;83;"1640,0";"1549,0";"3085,66";"256,3";"0,502";"12,25";;0
14230000;1;06/09/2005;01/01/1900 14:15;83;"1640,0";"1574,843";"3085,66";"256,3";"0,502";"12,25";;
14230000;2;04/10/2004;01/01/1900 10:30;82;"1652,0";"1886,0";"3211,0";"259,8";"0,587";"12,36";;
14230000;1;04/10/2004;01/01/1900 10:30;82;"1652,0";"1886,0";"3211,0";"259,8";"0,587";"12,36";;
14230000;2;14/07/2004;01/01/1900 11:02;78;"1958,0";"3208,0";"3908,0";"273,86";"0,821";"14,69";;
14230000;1;14/07/2004;01/01/1900 11:02;78;"1958,0";"3208,0";"3908,0";"273,86";"0,821";"14,69";;
14230000;2;07/10/2003;01/01/1900 09:10;80;"1807,0";"2639,0";"3497,0";"259,6";"0,755";"13,46";;
14230000;1;07/10/2003;01/01/1900 09:10;80;"1807,0";"2639,0";"3497,0";"259,6";"0,755";"13,46";;
14230000;2;23/06/2003;01/01/1900 09:00;79;"2020,0";"3467,3";"3811,8";"286,4";"0,91";"13,31";;
14230000;1;23/06/2003;01/01/1900 09:00;79;"2020,0";"3467,3";"3811,8";"286,4";"0,91";"13,31";;
14230000;2;29/10/2002;01/01/1900 10:00;78;"1605,0";"1576,09";"3048,34";"254,9";"0,517";"11,96";;
14230000;2;29/10/2002;01/01/1900 10:00;75;"1605,0";"1576,09";"3048,34";"254,9";"0,517";"11,96";;
14230000;1;29/10/2002;01/01/1900 10:00;78;"1605,0";"1576,09";"3048,34";"254,9";"0,517";"11,96";;
14230000;2;17/04/2002;01/01/1900 08:05;77;"1661,0";"1631,0";"3028,0";"257,0";"0,539";"11,78";;
14230000;2;17/04/2002;01/01/1900 08:05;74;"1661,0";"1631,0";"3028,0";"257,0";"0,539";"11,78";;
14230000;1;17/04/2002;01/01/1900 08:05;77;"1661,0";"1631,0";"3028,0";"257,0";"0,539";"11,78";;
14230000;2;22/11/2001;01/01/1900 17:40;73;"1460,0";"873,0";"2266,61";"247,5";"0,385";"9,16";;
14230000;1;22/11/2001;01/01/1900 17:40;73;"1460,0";"873,0";"2266,61";"247,5";"0,385";"9,16";;
14230000;2;19/08/2001;01/01/1900 12:00;72;"1746,0";"2163,0";"3062,0";"258,2";"0,706";"11,86";;
14230000;2;19/08/2001;01/01/1900 12:00;75;"1746,0";"2162,79";"3061,7";"258,2";"0,706";"11,86";;
14230000;1;19/08/2001;01/01/1900 12:00;75;"1746,0";"2162,79";"3061,7";"258,2";"0,706";"11,86";;
14230000;2;14/05/2001;01/01/1900 09:35;71;"1877,0";"2795,0";"3635,0";"260,6";"0,769";"13,95";;
14230000;2;14/05/2001;01/01/1900 09:35;74;"1877,0";"2795,0";"3635,0";"260,6";"0,769";"13,95";;
14230000;1;14/05/2001;01/01/1900 09:35;74;"1877,0";"2795,0";"3635,0";"260,6";"0,769";"13,95";;
14230000;2;29/11/2000;01/01/1900 11:55;70;"1474,0";"953,8";"2545,3";"248,5";"0,375";"10,24";;
14230000;2;29/11/2000;01/01/1900 11:55;73;"1474,0";"953,8";"2545,3";"248,5";"0,375";"10,24";;0
14230000;1;29/11/2000;01/01/1900 11:55;73;"1474,0";"953,8";"2545,3";"248,5";"0,375";"10,24";;
14230000;2;19/08/2000;01/01/1900 07:00;72;"1928,0";"2977,0";"3674,0";"261,9";"0,81";"14,03";;0
14230000;2;19/08/2000;01/01/1900 07:00;69;"1928,0";"2977,0";"3674,0";"261,9";"0,81";"14,03";;
14230000;1;19/08/2000;01/01/1900 07:00;72;"1928,0";"2977,0";"3674,0";"261,9";"0,81";"14,03";;
14230000;2;17/06/2000;01/01/1900 07:00;68;"1823,0";"2265,0";"3392,0";"260,1";"0,668";"13,04";;
14230000;2;17/06/2000;01/01/1900 07:00;71;"1823,0";"2265,0";"3392,0";"260,1";"0,668";"13,04";;0
14230000;1;17/06/2000;01/01/1900 07:00;71;"1823,0";"2265,0";"3392,0";"260,1";"0,668";"13,04";;
14230000;2;19/02/2000;01/01/1900 07:00;70;"1328,0";"486,0";"2305,0";"241,6";"0,211";"9,54";;0
14230000;2;19/02/2000;01/01/1900 07:00;67;"1328,0";"486,0";"2305,0";"241,6";"0,211";"9,54";;
14230000;1;19/02/2000;01/01/1900 07:00;70;"1328,0";"486,0";"2305,0";"241,6";"0,211";"9,54";;
14230000;2;23/11/1999;01/01/1900 07:00;66;"1425,0";"827,0";"2238,0";"246,4";"0,369";"9,08";;
14230000;2;23/11/1999;01/01/1900 07:00;69;"1425,0";"827,0";"2238,0";"246,4";"0,369";"9,08";;0
14230000;1;23/11/1999;01/01/1900 07:00;69;"1425,0";"827,0";"2238,0";"246,4";"0,369";"9,08";;
14230000;2;20/08/1999;01/01/1900 07:00;68;"1926,0";"3173,0";"3781,0";"261,7";"0,839";"14,45";;0
14230000;2;20/08/1999;01/01/1900 07:00;65;"1926,0";"3173,0";"3781,0";"261,7";"0,839";"14,45";;
14230000;1;20/08/1999;01/01/1900 07:00;68;"1926,0";"3173,0";"3781,0";"261,7";"0,839";"14,45";;
14230000;2;22/05/1999;01/01/1900 07:00;64;"1877,0";"2741,0";"3571,0";"260,0";"0,768";"13,73";;
14230000;2;22/05/1999;01/01/1900 07:00;67;"1877,0";"2741,0";"3571,0";"260,0";"0,768";"13,73";;0
14230000;1;22/05/1999;01/01/1900 07:00;67;"1877,0";"2741,0";"3571,0";"260,0";"0,768";"13,73";;
14230000;2;17/02/1999;01/01/1900 07:00;66;"1815,0";"2713,0";"3559,0";"259,8";"0,763";"13,7";;0
14230000;2;17/02/1999;01/01/1900 07:00;63;"1815,0";"2713,0";"3559,0";"259,8";"0,763";"13,7";;
14230000;1;17/02/1999;01/01/1900 07:00;66;"1815,0";"2713,0";"3559,0";"259,8";"0,763";"13,7";;
14230000;2;01/12/1998;01/01/1900 07:00;62;"1477,0";"1108,0";"2636,0";"248,5";"0,42";"10,61";;
14230000;2;01/12/1998;01/01/1900 07:00;65;"1477,0";"1108,0";"2636,0";"248,5";"0,42";"10,61";;0
14230000;1;01/12/1998;01/01/1900 07:00;65;"1477,0";"1108,0";"2636,0";"248,5";"0,42";"10,61";;
14230000;2;01/09/1998;01/01/1900 07:00;64;"1640,0";"1678,0";"3153,0";"254,0";"0,532";"12,41";;0
14230000;2;01/09/1998;01/01/1900 07:00;61;"1640,0";"1678,0";"3153,0";"254,0";"0,532";"12,41";;
14230000;1;01/09/1998;01/01/1900 07:00;64;"1640,0";"1678,0";"3153,0";"254,0";"0,532";"12,41";;
14230000;2;20/05/1998;01/01/1900 07:00;60;"2082,0";"3866,0";"4241,0";"290,2";"0,912";"14,61";;
14230000;1;20/05/1998;01/01/1900 07:00;60;"2082,0";"3866,0";"4241,0";"290,2";"0,912";"14,61";;
14230000;1;20/05/1998;01/01/1900 07:00;63;"2082,0";"3866,0";"4241,0";"290,2";"0,912";"14,61";;
14230000;2;17/12/1997;01/01/1900 07:00;59;"1402,0";"676,0";"2477,0";"244,0";"0,273";"10,15";;
14230000;1;17/12/1997;01/01/1900 07:00;59;"1402,0";"676,0";"2477,0";"244,0";"0,273";"10,15";;
14230000;1;17/12/1997;01/01/1900 07:00;62;"1402,0";"676,0";"2477,0";"244,0";"0,273";"10,15";;
14230000;2;02/09/1997;01/01/1900 07:00;58;"1548,0";"1359,0";"2823,0";"250,5";"0,481";"11,27";;
14230000;1;02/09/1997;01/01/1900 07:00;58;"1548,0";"1359,0";"2823,0";"250,5";"0,481";"11,27";;
14230000;1;02/09/1997;01/01/1900 07:00;61;"1548,0";"1359,0";"2823,0";"250,5";"0,481";"11,27";;
14230000;2;21/05/1997;01/01/1900 07:00;57;"1800,0";"2322,0";"3451,0";"260,2";"0,673";"13,26";;
14230000;1;21/05/1997;01/01/1900 07:00;57;"1800,0";"2322,0";"3451,0";"260,2";"0,673";"13,26";;
14230000;2;30/09/1996;01/01/1900 07:00;56;"1801,0";"2502,0";"3477,0";"259,6";"0,72";"13,39";;
14230000;1;30/09/1996;01/01/1900 07:00;56;"1801,0";"2502,0";"3477,0";"259,6";"0,72";"13,39";;
14230000;2;12/07/1996;01/01/1900 07:00;55;"1976,0";"3029,0";"3926,0";"281,9";"0,771";"13,94";;
14230000;1;12/07/1996;01/01/1900 07:00;55;"1976,0";"3029,0";"3926,0";"281,9";"0,771";"13,94";;
14230000;2;08/03/1996;01/01/1900 07:00;54;"1801,0";"2636,0";"3440,0";"259,3";"0,766";"13,27";;
14230000;1;08/03/1996;01/01/1900 07:00;54;"1801,0";"2636,0";"3440,0";"259,3";"0,766";"13,27";;
14230000;2;28/11/1995;01/01/1900 07:00;53;"1625,0";"1743,0";"2981,0";"255,5";"0,585";"11,67";;
14230000;1;28/11/1995;01/01/1900 07:00;53;"1625,0";"1743,0";"2981,0";"255,5";"0,585";"11,67";;
14230000;2;25/08/1995;01/01/1900 07:00;52;"1763,0";"2315,0";"3222,0";"257,8";"0,719";"12,5";;
14230000;1;25/08/1995;01/01/1900 07:00;52;"1763,0";"2315,0";"3222,0";"257,8";"0,719";"12,5";;
14230000;2;16/06/1995;01/01/1900 07:00;51;"1880,0";"2563,0";"3693,0";"261,6";"0,694";"14,12";;
14230000;1;16/06/1995;01/01/1900 07:00;51;"1880,0";"2563,0";"3693,0";"261,6";"0,694";"14,12";;
14230000;2;04/11/1994;01/01/1900 07:00;50;"1501,0";"1088,0";"2719,0";"250,0";"0,4";"10,87";;
14230000;1;04/11/1994;01/01/1900 07:00;50;"1501,0";"1088,0";"2719,0";"250,0";"0,4";"10,87";;
14230000;2;25/06/1994;01/01/1900 07:00;49;"1973,0";"3013,0";"3859,0";"283,1";"0,781";"13,63";;
14230000;1;25/06/1994;01/01/1900 07:00;49;"1973,0";"3013,0";"3859,0";"283,1";"0,781";"13,63";;
14230000;2;09/01/1994;01/01/1900 07:00;48;"1482,0";"929,0";"2774,0";"248,4";"0,335";"11,17";;
14230000;1;09/01/1994;01/01/1900 07:00;48;"1482,0";"929,0";"2774,0";"248,4";"0,335";"11,17";;
14230000;2;03/12/1992;01/01/1900 07:00;47;"1668,0";"1737,0";"3184,0";"256,5";"0,546";"12,41";;
14230000;1;03/12/1992;01/01/1900 07:00;47;"1668,0";"1737,0";"3184,0";"256,5";"0,546";"12,41";;
14230000;2;01/10/1991;01/01/1900 07:00;46;"1593,0";"1387,0";"3030,0";"252,7";"0,458";"11,99";;
14230000;1;01/10/1991;01/01/1900 07:00;46;"1593,0";"1387,0";"3030,0";"252,7";"0,458";"11,99";;
14230000;2;05/11/1990;01/01/1900 07:00;45;"1489,0";"882,0";"2650,0";"248,6";"0,333";"10,66";;
14230000;1;05/11/1990;01/01/1900 07:00;45;"1489,0";"882,0";"2650,0";"248,6";"0,333";"10,66";;
14230000;2;21/06/1990;01/01/1900 07:00;44;"2013,0";"3048,0";"4125,0";"286,5";"0,739";"14,4";;
14230000;1;21/06/1990;01/01/1900 07:00;44;"2013,0";"3048,0";"4125,0";"286,5";"0,739";"14,4";;
14230000;2;09/03/1990;01/01/1900 07:00;43;"1406,0";"556,0";"2540,0";"246,0";"0,219";"10,32";;
14230000;1;09/03/1990;01/01/1900 07:00;43;"1406,0";"556,0";"2540,0";"246,0";"0,219";"10,32";;
14230000;2;05/11/1989;01/01/1900 07:00;42;"1703,0";"1862,0";"3397,0";"256,7";"0,548";"13,23";;
14230000;1;05/11/1989;01/01/1900 07:00;42;"1703,0";"1862,0";"3397,0";"256,7";"0,548";"13,23";;
14230000;2;14/06/1989;01/01/1900 07:00;41;"2048,0";"3488,0";"4187,0";"289,9";"0,833";"14,44";;
14230000;1;14/06/1989;01/01/1900 07:00;41;"2048,0";"3488,0";"4187,0";"289,9";"0,833";"14,44";;
14230000;2;20/02/1989;01/01/1900 07:00;40;"1552,0";"1197,0";"2783,0";"251,9";"0,43";"11,05";;0
14230000;1;20/02/1989;01/01/1900 07:00;40;"1652,0";"1197,0";"2783,0";"251,9";"0,43";"11,05";;
14230000;2;17/09/1988;01/01/1900 07:00;39;"1681,0";"1626,0";"3294,0";"255,6";"0,494";"12,89";;
14230000;1;17/09/1988;01/01/1900 07:00;39;"1681,0";"1626,0";"3294,0";"255,6";"0,494";"12,89";;
14230000;2;22/06/1988;01/01/1900 07:00;38;"1908,0";"2919,0";"3776,0";"261,5";"0,773";"14,44";;
14230000;1;22/06/1988;01/01/1900 07:00;38;"1908,0";"2919,0";"3776,0";"261,5";"0,773";"14,44";;
14230000;2;25/03/1988;01/01/1900 07:00;37;"1285,0";"218,0";"2178,0";"241,6";"0,1";"9,02";;
14230000;1;25/03/1988;01/01/1900 07:00;37;"1285,0";"218,0";"2178,0";"241,6";"0,1";"9,02";;
14230000;2;27/11/1987;01/01/1900 07:00;36;"1491,0";"938,0";"2743,0";"250,2";"0,342";"10,96";;
14230000;1;27/11/1987;01/01/1900 07:00;36;"1491,0";"938,0";"2743,0";"250,2";"0,342";"10,96";;
14230000;2;24/09/1987;01/01/1900 07:00;35;"1746,0";"2263,0";"3319,0";"256,9";"0,682";"12,9194";;0
14230000;1;24/09/1987;01/01/1900 07:00;35;"1746,0";"2263,0";"3319,0";"256,9";"0,682";"19,92";;
14230000;2;24/07/1987;01/01/1900 07:00;34;"1912,0";"2918,0";"3862,0";"263,0";"0,756";"14,69";;
14230000;1;24/07/1987;01/01/1900 07:00;34;"1912,0";"2918,0";"3862,0";"263,0";"0,756";"14,69";;
14230000;2;24/04/1987;01/01/1900 07:00;33;"1625,0";"1432,0";"2983,0";"253,9";"0,48";"11,75";;
14230000;1;24/04/1987;01/01/1900 07:00;33;"1625,0";"1432,0";"2983,0";"253,9";"0,48";"11,75";;
14230000;2;21/02/1987;01/01/1900 07:00;32;"1645,0";"1614,0";"3059,0";"256,4";"0,528";"11,93";;
14230000;1;21/02/1987;01/01/1900 07:00;32;"1645,0";"1614,0";"3059,0";"256,4";"0,528";"11,93";;
14230000;2;18/12/1986;01/01/1900 07:00;31;"1718,0";"1888,0";"3224,0";"256,7";"0,586";"12,56";;
