Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:14300000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
14300000;1;05/07/2011;01/01/1900 07:05;95;"645,0";"137,639";"288,08";"68,1";"0,478";"4,23";;
14300000;2;01/08/2010;01/01/1900 12:30;95;"684,0";"147,206";"277,31";"67,0";"0,531";"4,14";;0
14300000;1;01/08/2010;01/01/1900 12:30;94;"684,0";"147,206";"277,31";"67,0";"0,531";"4,14";;
14300000;2;05/05/2010;01/01/1900 14:00;94;"689,0";"156,0";"275,0";"67,3";"0,569";"4,08";;0
14300000;1;05/05/2010;01/01/1900 14:00;93;"689,0";"153,0";"275,0";"67,3";"0,569";"4,08";;
14300000;2;22/08/2009;01/01/1900 13:55;93;"580,0";"109,549";"208,34";"64,2";"0,526";"3,25";;0
14300000;1;22/08/2009;01/01/1900 13:55;92;"580,0";"109,549";"208,34";"64,2";"0,526";"3,25";;
14300000;2;24/05/2009;01/01/1900 08:30;92;"606,0";"112,262";"211,02";"62,0";"0,532";"3,4";;0
14300000;1;24/05/2009;01/01/1900 08:30;91;"606,0";"112,262";"211,02";"62,0";"0,532";"3,4";;
14300000;2;03/11/2008;01/01/1900 15:20;91;"624,0";"143,615";"227,94";"64,9";"0,63";"3,51";;0
14300000;1;03/11/2008;01/01/1900 15:20;90;"624,0";"143,615";"227,94";"64,9";"0,63";"3,51";;
14300000;2;06/08/2008;01/01/1900 10:30;90;"496,0";"68,462";"138,37";"60,0";"0,495";"2,31";;0
14300000;1;06/08/2008;01/01/1900 10:30;89;"496,0";"68,462";"138,37";"60,0";"0,495";"2,31";;
14300000;2;14/04/2008;01/01/1900 08:26;89;"534,0";"95,913";"182,5";"68,2";"0,526";"2,68";;0
14300000;1;14/04/2008;01/01/1900 08:26;88;"534,0";"95,913";"182,5";"68,2";"0,526";"2,68";;
14300000;2;26/10/2007;01/01/1900 14:45;88;"599,0";"119,0";"210,0";"64,7";"0,564";"3,25";;0
14300000;1;26/10/2007;01/01/1900 14:45;87;"599,0";"119,0";"210,0";"64,7";"0,564";"3,25";;
14300000;2;20/07/2007;01/01/1900 14:05;87;"914,0";"208,0";"417,0";"72,5";"0,498";"5,75";;0
14300000;1;20/07/2007;01/01/1900 14:05;86;"914,0";"208,0";"417,0";"72,5";"0,498";"5,75";;
14300000;2;30/08/2006;01/01/1900 11:25;85;"506,0";"82,2";"150,0";"61,5";"0,548";"2,43";;
14300000;2;30/08/2006;01/01/1900 11:25;86;"506,0";"82,2";"150,0";"61,5";"0,548";"2,43";;0
14300000;1;30/08/2006;01/01/1900 11:25;85;"506,0";"82,2";"150,0";"61,5";"0,548";"2,43";;
14300000;2;28/08/2005;01/01/1900 10:30;84;"463,0";"57,407";"124,66";"60,8";"0,461";"2,05";;
14300000;2;28/08/2005;01/01/1900 10:30;85;"463,0";"57,407";"124,66";"60,8";"0,461";"2,05";;0
14300000;1;28/08/2005;01/01/1900 10:30;84;"463,0";"57,407";"124,66";"60,8";"0,461";"2,05";;
14300000;2;14/10/2004;01/01/1900 11:05;83;"536,0";"91,5";"167,0";"59,65";"0,548";"2,8";;
14300000;2;14/10/2004;01/01/1900 11:05;84;"536,0";"91,5";"167,0";"59,65";"0,548";"2,8";;0
14300000;1;14/10/2004;01/01/1900 11:05;83;"536,0";"91,5";"167,0";"59,65";"0,548";"2,8";;
14300000;2;24/07/2004;01/01/1900 15:20;81;"614,0";"122,0";"219,0";"63,0";"0,554";"3,48";;
14300000;2;24/07/2004;01/01/1900 15:20;83;"614,0";"121,0";"219,0";"63,0";"0,554";"3,48";;0
14300000;1;24/07/2004;01/01/1900 15:20;81;"614,0";"122,0";"219,0";"63,0";"0,554";"3,48";;
14300000;2;02/10/2003;01/01/1900 11:00;82;"605,0";"102,0";"217,0";"62,4";"0,471";"3,47";;0
14300000;1;02/10/2003;01/01/1900 11:00;81;"605,0";"102,0";"217,0";"62,4";"0,471";"3,47";;
14300000;2;06/07/2003;01/01/1900 08:40;80;"759,0";"162,664";"309,71";"68,0";"0,525";"4,55";;
14300000;2;06/07/2003;01/01/1900 08:40;81;"759,0";"162,664";"309,71";"68,0";"0,525";"4,55";;0
14300000;1;06/07/2003;01/01/1900 08:40;80;"759,0";"162,664";"309,71";"68,0";"0,525";"4,55";;
14300000;2;07/11/2002;01/01/1900 11:00;78;"654,0";"152,56";"241,82";"63,12";"0,631";"3,83";;
14300000;2;07/11/2002;01/01/1900 11:00;80;"654,0";"152,56";"241,82";"63,12";"0,631";"3,83";;0
14300000;1;07/11/2002;01/01/1900 11:00;79;"654,0";"152,56";"241,82";"63,12";"0,631";"3,83";;
14300000;2;09/08/2002;01/01/1900 10:00;77;"582,0";"104,034";"196,93";"63,53";"0,528";"3,15";;
14300000;1;09/08/2002;01/01/1900 10:00;78;"582,0";"104,034";"196,93";"63,53";"0,528";"3,15";;
14300000;2;27/04/2002;01/01/1900 09:00;76;"972,0";"261,0";"424,0";"73,0";"0,616";"5,81";;
14300000;2;27/04/2002;01/01/1900 09:00;78;"972,0";"261,0";"424,0";"73,0";"0,616";"5,81";;0
14300000;1;27/04/2002;01/01/1900 09:00;77;"972,0";"261,0";"424,0";"73,0";"0,616";"5,81";;
14300000;2;04/12/2001;01/01/1900 10:10;75;"453,0";"60,5";"117,0";"60,2";"0,517";"1,94";;
14300000;2;04/12/2001;01/01/1900 10:10;77;"453,0";"60,5";"117,0";"60,2";"0,517";"1,94";;0
14300000;1;04/12/2001;01/01/1900 10:10;76;"453,0";"60,5";"116,99";"60,2";"0,517";"1,94";;
14300000;2;30/08/2001;01/01/1900 08:15;74;"623,0";"137,0";"222,0";"62,2";"0,615";"3,57";;
14300000;2;30/08/2001;01/01/1900 08:15;75;"623,0";"137,0";"222,0";"62,2";"0,615";"3,57";;0
14300000;1;30/08/2001;01/01/1900 08:15;75;"623,0";"136,62";"221,98";"62,2";"0,615";"3,57";;
14300000;2;24/05/2001;01/01/1900 10:40;73;"794,0";"138,0";"331,0";"67,5";"0,417";"4,91";;
14300000;2;24/05/2001;01/01/1900 10:40;76;"794,0";"138,0";"331,0";"67,5";"0,417";"4,91";;0
14300000;1;24/05/2001;01/01/1900 10:40;76;"794,0";"138,0";"331,0";"67,5";"0,417";"4,91";;
14300000;2;07/12/2000;01/01/1900 14:30;72;"510,0";"83,1";"163,01";"61,1";"0,51";"2,67";;
14300000;2;07/12/2000;01/01/1900 14:30;74;"510,0";"83,1";"163,01";"61,1";"0,51";"2,67";;0
14300000;1;07/12/2000;01/01/1900 14:30;73;"1510,0";"83,1";"163,0";"61,1";"0,51";"2,67";;
14300000;2;26/08/2000;01/01/1900 07:00;73;"560,0";"90,2";"190,0";"60,6";"0,475";"3,13";;0
14300000;2;26/08/2000;01/01/1900 07:00;71;"560,0";"90,2";"190,0";"60,6";"0,475";"3,13";;
14300000;1;26/08/2000;01/01/1900 07:00;73;"560,0";"90,2";"190,0";"60,6";"0,475";"3,13";;
14300000;2;25/06/2000;01/01/1900 07:00;70;"962,0";"263,0";"456,0";"72,8";"0,577";"6,27";;
14300000;2;25/06/2000;01/01/1900 07:00;72;"962,0";"263,0";"456,0";"72,8";"0,577";"6,27";;0
14300000;1;25/06/2000;01/01/1900 07:00;72;"962,0";"263,0";"456,0";"72,8";"0,577";"6,27";;
14300000;2;26/02/2000;01/01/1900 07:00;71;"631,0";"137,0";"232,0";"63,1";"0,593";"3,67";;0
14300000;2;26/02/2000;01/01/1900 07:00;69;"631,0";"137,0";"232,0";"63,1";"0,593";"3,67";;
14300000;1;26/02/2000;01/01/1900 07:00;71;"631,0";"137,0";"232,0";"63,1";"0,593";"3,67";;
14300000;2;02/12/1999;01/01/1900 07:00;68;"472,0";"68,6";"140,0";"60,3";"0,489";"2,33";;
14300000;2;02/12/1999;01/01/1900 07:00;70;"472,0";"68,6";"140,0";"60,3";"0,489";"2,33";;0
14300000;1;02/12/1999;01/01/1900 07:00;70;"472,0";"68,6";"140,0";"60,3";"0,489";"2,33";;
14300000;2;27/08/1999;01/01/1900 07:00;69;"527,0";"91,2";"172,0";"61,6";"0,53";"2,79";;0
14300000;2;27/08/1999;01/01/1900 07:00;67;"527,0";"91,2";"172,0";"61,6";"0,53";"2,79";;
14300000;1;27/08/1999;01/01/1900 07:00;69;"527,0";"91,2";"172,0";"61,6";"0,53";"2,79";;
14300000;2;28/05/1999;01/01/1900 07:00;66;"1024,0";"328,0";"517,0";"84,4";"0,634";"6,12";;
14300000;2;28/05/1999;01/01/1900 07:00;68;"1024,0";"328,0";"517,0";"84,4";"0,634";"6,12";;0
14300000;1;28/05/1999;01/01/1900 07:00;68;"1024,0";"328,0";"517,0";"84,4";"0,634";"6,12";;
14300000;2;25/02/1999;01/01/1900 07:00;67;"616,0";"108,0";"222,0";"62,5";"0,486";"3,55";;0
14300000;2;25/02/1999;01/01/1900 07:00;65;"616,0";"108,0";"222,0";"62,5";"0,486";"3,55";;
14300000;1;25/02/1999;01/01/1900 07:00;67;"616,0";"108,0";"222,0";"62,5";"0,486";"3,55";;
14300000;2;23/11/1998;01/01/1900 07:00;64;"618,0";"122,0";"223,9";"62,9";"0,544";"3,56";;
14300000;2;23/11/1998;01/01/1900 07:00;66;"618,0";"122,0";"223,9";"62,9";"0,544";"3,56";;0
14300000;1;23/11/1998;01/01/1900 07:00;66;"618,0";"122,0";"223,9";"62,9";"0,544";"3,56";;
14300000;2;10/09/1998;01/01/1900 07:00;63;"905,0";"241,0";"413,0";"56,0";"0,584";"7,37";;
14300000;1;10/09/1998;01/01/1900 07:00;65;"905,0";"241,0";"413,0";"56,0";"0,584";"7,37";;
14300000;2;02/06/1998;01/01/1900 07:00;62;"681,0";"138,0";"261,0";"64,0";"0,529";"4,09";;
14300000;1;02/06/1998;01/01/1900 07:00;62;"681,0";"138,0";"261,0";"64,0";"0,529";"4,09";;
14300000;1;02/06/1998;01/01/1900 07:00;64;"681,0";"138,0";"261,0";"64,0";"0,529";"4,09";;
14300000;2;23/12/1997;01/01/1900 07:00;61;"440,0";"52,1";"116,0";"58,1";"0,45";"1,99";;
14300000;1;23/12/1997;01/01/1900 07:00;61;"440,0";"52,1";"116,0";"58,1";"0,45";"1,99";;
14300000;1;23/12/1997;01/01/1900 07:00;63;"440,0";"52,1";"116,0";"58,1";"0,45";"1,99";;
14300000;2;26/08/1997;01/01/1900 07:00;60;"539,0";"86,9";"176,0";"61,9";"0,493";"2,85";;
14300000;1;26/08/1997;01/01/1900 07:00;60;"539,0";"86,9";"176,0";"61,9";"0,493";"2,85";;
14300000;1;26/08/1997;01/01/1900 07:00;62;"539,0";"86,9";"176,0";"61,9";"0,493";"2,85";;
14300000;2;31/05/1997;01/01/1900 07:00;59;"769,0";"179,0";"321,0";"66,6";"0,559";"4,82";;
14300000;1;31/05/1997;01/01/1900 07:00;59;"769,0";"179,0";"321,0";"66,6";"0,559";"4,82";;
14300000;2;24/09/1996;01/01/1900 07:00;58;"518,0";"84,9";"163,0";"61,4";"0,52";"2,66";;
14300000;1;24/09/1996;01/01/1900 07:00;58;"518,0";"84,9";"163,0";"61,4";"0,52";"2,66";;
14300000;2;02/07/1996;01/01/1900 07:00;57;"808,0";"205,0";"342,0";"68,0";"0,599";"5,02";;
14300000;1;02/07/1996;01/01/1900 07:00;57;"808,0";"205,0";"342,0";"68,0";"0,599";"5,02";;
14300000;2;01/03/1996;01/01/1900 07:00;56;"659,0";"126,0";"249,0";"63,5";"0,504";"3,92";;
14300000;1;01/03/1996;01/01/1900 07:00;56;"659,0";"126,0";"249,0";"63,5";"0,504";"3,92";;
14300000;2;08/12/1995;01/01/1900 07:00;55;"569,0";"116,0";"196,0";"62,3";"0,593";"3,14";;
14300000;1;08/12/1995;01/01/1900 07:00;55;"569,0";"116,0";"196,0";"62,3";"0,593";"3,14";;
14300000;2;18/08/1995;01/01/1900 07:00;54;"479,0";"69,8";"139,0";"59,9";"0,5";"2,33";;
14300000;1;18/08/1995;01/01/1900 07:00;54;"479,0";"69,8";"139,0";"59,9";"0,5";"2,33";;
14300000;2;09/06/1995;01/01/1900 07:00;53;"896,0";"204,0";"403,0";"69,8";"0,505";"5,77";;
14300000;1;09/06/1995;01/01/1900 07:00;53;"896,0";"204,0";"403,0";"69,8";"0,505";"5,77";;
14300000;2;27/03/1995;01/01/1900 07:00;52;"879,0";"77,3";"437,0";"95,0";"0,177";"4,6";;
14300000;1;27/03/1995;01/01/1900 07:00;52;"879,0";"77,3";"437,0";"95,0";"0,177";"4,6";;
14300000;2;26/10/1994;01/01/1900 07:00;51;"629,0";"126,0";"231,0";"61,3";"0,546";"3,76";;
14300000;1;26/10/1994;01/01/1900 07:00;51;"629,0";"126,0";"231,0";"61,3";"0,546";"3,76";;
14300000;2;20/06/1994;01/01/1900 07:00;50;"908,0";"231,0";"413,0";"70,3";"0,56";"5,88";;
14300000;1;20/06/1994;01/01/1900 07:00;50;"908,0";"231,0";"413,0";"70,3";"0,56";"5,88";;
14300000;2;01/01/1994;01/01/1900 07:00;49;"426,0";"42,3";"102,0";"57,0";"0,417";"1,78";;
14300000;1;01/01/1994;01/01/1900 07:00;49;"426,0";"42,3";"102,0";"57,0";"0,417";"1,78";;
14300000;2;18/12/1992;01/01/1900 07:00;48;"746,0";"122,0";"302,0";"65,0";"0,405";"4,64";;
14300000;1;18/12/1992;01/01/1900 07:00;48;"746,0";"122,0";"302,0";"65,0";"0,405";"4,64";;
14300000;2;12/10/1991;01/01/1900 07:00;47;"453,0";"44,9";"115,0";"58,0";"0,391";"1,98";;
14300000;1;12/10/1991;01/01/1900 07:00;47;"453,0";"44,9";"115,0";"58,0";"0,391";"1,98";;
14300000;2;16/11/1990;01/01/1900 07:00;46;"496,0";"61,5";"143,8";"59,25";"0,428";"2,43";;
14300000;1;16/11/1990;01/01/1900 07:00;46;"496,0";"61,5";"143,8";"59,25";"0,428";"2,43";;
14300000;2;01/07/1990;01/01/1900 07:00;45;"808,0";"180,0";"341,0";"67,1";"0,527";"5,14";;0
14300000;1;01/07/1990;01/01/1900 07:00;45;"808,0";"182,0";"341,0";"67,1";"0,527";"5,14";;
14300000;2;28/02/1990;01/01/1900 07:00;44;"409,0";"31,3";"95,7";"55,5";"0,327";"1,72";;
14300000;1;28/02/1990;01/01/1900 07:00;44;"409,0";"31,3";"95,7";"55,5";"0,327";"1,72";;
14300000;2;19/10/1989;01/01/1900 07:00;43;"662,0";"127,0";"242,0";"62,4";"0,527";"3,87";;
14300000;1;19/10/1989;01/01/1900 07:00;43;"662,0";"127,0";"242,0";"62,4";"0,527";"3,87";;
14300000;2;23/06/1989;01/01/1900 07:00;42;"1144,0";"467,0";"584,0";"84,4";"0,8";"6,91";;
14300000;1;23/06/1989;01/01/1900 07:00;42;"1144,0";"467,0";"584,0";"84,4";"0,8";"6,91";;
14300000;2;03/03/1989;01/01/1900 07:00;41;"618,0";"104,0";"220,0";"61,9";"0,471";"3,55";;
14300000;1;03/03/1989;01/01/1900 07:00;41;"618,0";"104,0";"220,0";"61,9";"0,471";"3,55";;
14300000;2;13/06/1988;01/01/1900 07:00;40;"651,0";"108,0";"232,0";"62,3";"0,465";"3,73";;
14300000;1;13/06/1988;01/01/1900 07:00;40;"651,0";"108,0";"232,0";"62,3";"0,465";"3,73";;
14300000;2;13/03/1988;01/01/1900 07:00;39;"383,0";"25,3";"73,8";"54,0";"0,343";"1,37";;
14300000;1;13/03/1988;01/01/1900 07:00;39;"383,0";"25,3";"73,8";"54,0";"0,343";"1,37";;
14300000;2;07/12/1987;01/01/1900 07:00;38;"472,0";"53,3";"126,0";"58,0";"0,421";"2,18";;
14300000;1;07/12/1987;01/01/1900 07:00;38;"472,0";"53,3";"126,0";"58,0";"0,421";"2,18";;
14300000;2;02/10/1987;01/01/1900 07:00;37;"723,0";"120,0";"282,0";"64,2";"0,427";"4,39";;
14300000;1;02/10/1987;01/01/1900 07:00;37;"723,0";"120,0";"282,0";"64,2";"0,427";"4,39";;
14300000;2;21/07/1987;01/01/1900 07:00;36;"628,0";"107,0";"221,0";"62,0";"0,486";"3,5645";;0
14300000;1;21/07/1987;01/01/1900 07:00;36;"628,0";"108,0";"221,0";"62,0";"0,486";"6,28";;
14300000;2;16/04/1987;01/01/1900 07:00;35;"678,0";"112,0";"252,0";"62,8";"0,442";"4,02";;
14300000;1;16/04/1987;01/01/1900 07:00;35;"678,0";"112,0";"252,0";"62,8";"0,442";"4,02";;
14300000;2;11/02/1987;01/01/1900 07:00;34;"640,0";"108,0";"232,2";"62,1";"0,465";"3,74";;
14300000;1;11/02/1987;01/01/1900 07:00;34;"640,0";"108,0";"232,2";"62,1";"0,465";"3,74";;
14300000;2;18/10/1986;01/01/1900 07:00;33;"575,0";"97,6";"191,9";"61,0";"0,509";"3,15";;
14300000;1;18/10/1986;01/01/1900 07:00;33;"575,0";"97,6";"191,9";"61,0";"0,509";"3,15";;
14300000;2;17/04/1986;01/01/1900 07:00;32;"609,0";"125,0";"212,6";"61,95";"0,59";"3,43";;
14300000;1;17/04/1986;01/01/1900 07:00;32;"609,0";"125,0";"212,6";"61,95";"0,59";"3,43";;
14300000;2;23/02/1986;01/01/1900 07:00;31;"848,0";"202,0";"363,1";"68,4";"0,556";"5,31";;
14300000;1;23/02/1986;01/01/1900 07:00;31;"848,0";"202,0";"363,1";"68,4";"0,556";"5,31";;
14300000;2;20/12/1985;01/01/1900 07:00;30;"405,0";"38,4";"91,82";"55,0";"0,418";"1,67";;
14300000;1;20/12/1985;01/01/1900 07:00;30;"405,0";"38,4";"91,82";"55,0";"0,418";"1,67";;
14300000;2;21/09/1985;01/01/1900 07:00;29;"583,0";"111,0";"193,4";"61,3";"0,576";"3,15";;
14300000;1;21/09/1985;01/01/1900 07:00;29;"583,0";"111,0";"193,4";"61,3";"0,576";"3,15";;
14300000;2;24/07/1985;01/01/1900 07:00;28;"904,0";"187,0";"399,5";"70,15";"0,468";"5,7";;
14300000;1;24/07/1985;01/01/1900 07:00;28;"904,0";"187,0";"399,5";"70,15";"0,468";"5,7";;
14300000;2;12/05/1985;01/01/1900 07:00;27;"574,0";"91,3";"186,9";"60,3";"0,489";"3,1";;
