Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:8167003


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
8167003;1;01/02/1980;1;"32,6";"66,5";3;7;1;1;1;;0;"0,0";"0,0";"32,6";"18,6";"0,0";"1,7";"0,0";"0,0";"9,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,8";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
8167003;1;01/01/1980;1;"24,3";"62,8";21;6;1;1;1;;0;"0,0";;"0,0";;"4,6";"16,3";"0,0";;"0,0";"0,0";;"0,0";"0,0";"0,0";"2,7";;;;;;"24,3";"14,3";;;"0,0";"0,0";;"0,0";"0,6";"0,0";"0,0";1;0;4;0;4;1;1;0;4;1;0;4;1;1;1;0;0;0;0;0;4;1;0;0;4;1;0;4;1;1;1
8167003;1;01/12/1979;1;;;;;0;0;0;;0;"0,0";"0,0";"0,0";"18,3";;"0,0";"5,2";"0,8";;"36,2";"19,0";"0,7";"0,0";"0,0";"0,0";"13,9";"4,7";"0,0";"0,0";"1,6";"2,3";"0,0";"0,0";"3,9";"0,0";"0,6";"0,0";;"1,4";"0,0";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/11/1979;1;;;;;0;0;0;;0;"0,0";;"0,0";"1,3";"0,0";"1,3";"5,4";"0,6";"3,7";"31,3";"19,8";"0,0";"0,0";"2,6";"3,2";"92,8";"0,0";"0,0";"4,6";"0,0";"0,0";"21,3";"0,0";"4,4";"0,0";"0,0";"0,0";"19,2";"4,9";"2,9";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/10/1979;1;"50,7";"261,2";27;11;1;1;1;;0;"0,0";"0,0";"0,0";"50,6";"5,2";"18,2";"0,0";"0,0";"0,0";;"0,0";"29,7";"0,0";"11,3";"0,0";"4,7";;"34,5";"0,0";"0,0";"21,4";;;"0,0";"30,8";;"50,7";"4,1";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;0;4;1;1;1;0;0;4;1;0;4;1;1;1;1
8167003;1;01/09/1979;1;"26,0";"150,7";7;15;1;1;1;;0;"0,0";"17,6";"0,9";"7,8";"0,0";;"26,0";"0,7";"0,0";"21,6";"23,8";;"18,2";;"0,9";"0,0";"0,0";"0,0";"1,6";"13,2";;"0,6";"0,0";;"4,3";"0,0";"1,4";"12,1";;"0,0";;1;1;1;1;1;0;4;1;1;1;1;0;4;0;4;1;1;1;1;1;0;4;1;0;4;1;1;1;0;4;0
8167003;1;01/08/1979;1;"54,3";"195,2";18;18;1;1;1;;0;;;"18,1";"1,7";"0,0";"0,9";"5,3";"0,0";"0,0";"11,2";"12,5";"0,6";"3,2";"35,6";"8,3";"0,0";"0,0";"54,3";"0,0";"4,3";"0,0";"0,4";"4,7";"4,9";"5,3";"0,0";"23,2";"0,0";"0,0";"0,0";"0,7";0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167003;1;01/07/1979;1;"91,6";"310,3";19;19;1;1;1;;0;"24,3";"4,2";"0,0";"0,0";"9,6";"12,9";"9,3";"0,0";"5,3";"16,7";"0,0";"6,7";"2,3";"0,0";"0,0";"2,1";"16,3";"14,1";"91,6";"0,0";"3,3";;"0,0";"28,2";"0,0";"12,3";"21,3";"28,5";"1,3";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1
8167003;1;01/06/1979;1;"25,6";"129,6";11;15;1;1;1;;0;;;;"0,0";"9,3";"8,6";"0,0";"0,0";"0,0";"0,7";"25,6";"0,0";"7,3";"0,0";"6,2";;"23,2";;"1,7";"0,0";"0,0";"20,2";"1,3";"2,1";"2,7";"2,3";"0,0";"0,0";"2,6";"15,8";;0;0;0;4;1;1;1;1;1;1;1;1;1;1;1;0;4;0;4;1;1;1;1;1;1;1;1;1;1;1;0
8167003;1;01/04/1979;1;"47,6";"215,0";15;20;1;1;1;;0;"0,0";"1,2";"3,4";"0,0";"18,4";"0,0";"0,6";"6,8";"22,1";"0,0";"9,5";"16,7";"0,0";"1,8";"47,6";"1,7";"8,6";"41,5";"0,0";"3,5";"0,0";"2,1";"6,1";"0,0";"0,0";"0,6";"15,7";"4,8";"2,3";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167003;1;01/03/1979;1;"62,7";"283,9";26;19;1;1;1;;0;"0,0";"10,0";"24,3";"0,0";"0,0";"29,3";"4,3";"4,7";"2,7";;"3,4";"0,6";"3,2";"22,7";"2,6";"0,0";"0,0";"61,1";"21,7";"0,0";"0,0";"1,8";"14,7";"3,1";"0,0";"62,7";"2,6";"0,0";"8,4";"0,0";"0,0";1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167003;1;01/02/1979;1;"28,1";"121,1";27;12;1;1;1;;0;"0,0";;"0,0";"0,0";"7,4";"0,0";"14,7";"0,0";"23,6";"0,0";"4,3";"0,0";"3,9";"6,2";"0,0";"8,8";"0,0";"1,3";"0,0";;"1,7";"20,5";"0,0";"0,6";"0,0";;"28,1";"0,0";;;;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;0;4;1;0;0;0
8167003;1;01/01/1979;1;"24,3";"64,5";31;9;1;1;1;;0;;"0,0";;"6,5";"0,0";"0,0";"0,0";"0,0";;"0,0";"0,0";;"2,7";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"0,0";"0,0";"3,6";"6,2";;"2,7";"0,0";"8,3";;"24,3";0;4;0;4;1;1;1;1;0;4;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;0;4
8167003;1;01/12/1978;1;"46,8";"155,7";13;16;1;1;1;;0;;;;;;;"9,8";"16,6";"0,0";"9,4";"1,8";"2,3";"46,8";"0,0";"0,0";"6,5";"0,0";"39,4";"0,6";"0,0";"0,0";"2,4";"0,0";"10,8";"0,7";"3,2";"0,0";"1,2";"1,6";"0,0";"2,6";0;0;0;0;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167003;1;01/11/1978;1;"50,6";"248,4";8;16;1;1;1;;0;"19,4";"16,6";"7,2";"0,0";"0,0";"0,0";"0,0";"50,6";"26,2";"8,7";"6,7";"0,0";"0,7";"33,2";"10,5";"0,0";"7,8";"15,9";"2,9";"0,0";"31,4";"9,3";"0,0";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/10/1978;1;"52,3";"207,9";18;18;1;1;1;;0;"4,1";"9,2";"0,0";"0,0";"10,1";"39,9";"0,0";"5,8";"7,9";"6,7";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"52,3";"24,2";"0,0";"3,2";"4,1";"0,0";"8,6";"0,0";"1,8";"0,9";"1,2";"0,0";"24,6";"2,6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/09/1978;1;"49,3";"252,8";30;19;1;1;1;;0;"1,4";"6,0";"3,7";"0,0";"0,0";"0,0";"0,0";"2,1";"1,4";"22,9";"0,0";"1,3";"0,0";"5,6";"0,0";"2,9";"0,0";"12,7";"43,6";"11,9";"5,3";"6,8";"0,0";"10,7";"29,3";"0,0";"0,0";"17,6";"18,3";"49,3";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/08/1978;1;"62,8";"240,8";25;17;1;1;1;;0;"1,3";"21,9";"0,0";"0,0";"0,0";"10,6";"0,0";"1,7";"2,7";"0,0";"0,0";"0,0";"17,1";"38,5";"4,6";"0,0";"0,0";"0,0";"0,7";"0,0";"0,9";"0,0";"19,6";"34,1";"62,8";"5,6";"16,2";"0,0";"1,3";"1,2";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/07/1978;1;"28,7";"260,4";9;20;1;1;1;;0;"23,2";"12,3";"25,4";"4,6";"19,1";"0,0";"13,3";"1,6";"28,7";"26,8";"24,1";"2,7";"4,4";"0,9";"0,0";"0,7";"13,6";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";"25,3";"0,0";"4,3";"0,0";"0,0";"0,0";"4,9";"23,4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/06/1978;1;"39,3";"400,5";26;25;1;1;1;;0;"35,6";"35,3";"0,0";"25,4";"0,0";"0,0";"28,4";"22,3";"33,1";"2,3";"31,2";"6,9";"1,1";"6,2";"1,3";"16,3";"3,0";"6,3";"8,2";"7,2";"11,5";"28,1";"1,2";"0,0";"33,5";"39,3";"4,9";"1,6";"10,3";"0,0";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/05/1978;1;"75,1";"452,4";11;24;1;1;1;;0;"0,0";"16,7";"22,1";"0,0";"2,7";"0,0";"0,0";"0,0";"30,6";"17,3";"75,1";"32,3";"41,9";"11,3";"2,5";"36,4";"1,3";"0,8";"0,0";"6,4";"21,3";"7,6";"6,3";"6,3";"43,5";"3,2";"1,5";"58,9";"4,3";"2,1";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/04/1978;1;"70,3";"417,7";21;21;1;1;1;;0;"2,5";"46,4";"4,6";"0,0";"0,0";"0,0";"2,9";"18,4";"35,8";"0,0";"3,5";"32,4";"63,9";"16,2";"3,4";"0,0";"10,1";"0,0";"48,3";"0,0";"70,3";"1,6";"1,6";"0,0";"0,0";"22,8";"10,3";"10,6";"9,2";"2,9";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/03/1978;1;"91,3";"462,6";27;21;1;1;1;;0;"0,0";"0,0";"32,2";"3,4";"0,0";"1,2";"11,3";"12,6";"1,1";"8,9";"8,3";"0,0";"0,0";"0,0";"0,0";"25,5";"11,7";"71,4";"42,6";"12,3";"47,6";"8,7";"17,4";"0,0";"26,9";"3,4";"91,3";"0,0";"20,6";"4,2";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/02/1978;1;"49,4";"182,2";1;15;1;1;1;;0;"49,4";"18,8";"0,9";"18,3";"20,6";"2,4";"9,7";"9,1";"2,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,2";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"6,2";"13,3";"2,2";"3,1";"0,0";;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/01/1978;1;"42,6";"167,1";7;18;1;1;1;;0;"0,0";"0,0";"0,0";"0,7";"0,0";"2,4";"42,6";"0,0";"13,2";"1,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"1,8";"3,2";"2,8";"5,8";"15,7";"5,4";"27,5";"8,9";"1,5";"18,7";"9,4";"5,3";"0,0";"0,0";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/12/1977;1;"21,8";"105,7";24;15;1;1;1;;0;"0,0";"4,8";"5,5";"8,7";"1,2";"0,0";"9,6";"0,0";"0,0";"0,0";"2,1";"6,2";"2,9";"11,2";"0,0";"0,0";"2,9";"0,0";"0,0";"0,0";"11,6";"11,7";"4,4";"21,8";"1,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/11/1977;1;"66,8";"290,3";10;18;1;1;1;;0;"28,6";"0,0";"5,3";"2,3";"11,7";"0,0";"0,0";"44,6";"24,7";"66,8";"21,5";"7,3";"0,0";"1,8";"3,3";"14,6";"7,7";"0,0";"0,0";"0,0";"0,0";"6,1";"0,0";"0,0";"0,0";"1,7";"33,4";"4,6";"4,3";"0,0";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/10/1977;1;"31,0";"176,4";28;17;1;1;1;;0;"10,3";"3,2";"0,0";"6,3";"7,5";"10,6";"0,0";"0,0";"27,8";"3,6";"11,2";"0,0";"0,0";"3,1";"15,4";"1,1";"0,0";"19,9";"2,1";"0,0";"9,3";"12,6";"0,0";"0,0";"0,0";"1,4";"0,0";"31,0";"0,0";"0,0";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/09/1977;1;"61,4";"313,1";22;24;1;1;1;;0;"2,6";"1,2";"11,3";"28,6";"9,7";"3,5";"0,0";"6,4";"0,0";"4,2";"2,9";"4,3";"44,7";"0,8";"8,1";"0,0";"0,8";"6,3";"0,0";"18,6";"5,3";"61,4";"0,0";"3,4";"23,8";"12,3";"12,3";"0,0";"12,4";"28,2";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/08/1977;1;"41,8";"293,6";13;20;1;1;1;;0;"3,8";"27,8";"3,9";"38,6";"13,9";"0,0";"30,3";"0,0";"6,8";"3,1";"0,0";"4,6";"41,8";"6,1";"9,4";"1,8";"0,0";"36,3";"0,0";"10,3";"0,0";"19,2";"0,0";"0,0";"8,4";"0,0";"0,0";"4,2";"0,7";"0,0";"22,6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/07/1977;1;"48,1";"340,2";30;28;1;1;1;;0;"6,2";"15,2";"5,3";"6,2";"3,4";"9,1";"1,3";"0,0";"1,3";"6,2";"39,7";"6,8";"34,6";"4,3";"1,2";"6,1";"19,2";"31,4";"6,9";"25,9";"9,6";"0,0";"3,5";"4,1";"1,8";"12,6";"16,3";"2,6";"11,3";"48,1";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/06/1977;1;"113,8";"462,9";10;24;1;1;1;;0;"52,1";"29,2";"0,0";"6,8";"34,2";"8,5";"36,1";"26,4";"6,7";"113,8";"0,0";"0,0";"0,6";"11,6";"1,2";"2,3";"7,7";"6,1";"53,4";"22,1";"7,8";"1,9";"0,0";"0,0";"0,0";"1,1";"15,3";"1,9";"2,0";"14,1";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/05/1977;1;"132,4";"597,3";18;25;1;1;1;;0;"3,6";"2,8";"0,0";"0,0";"0,8";"6,4";"0,0";"0,0";"36,2";"0,8";"8,8";"59,6";"56,4";"0,0";"12,4";"4,3";"46,5";"132,4";"6,8";"0,0";"1,8";"9,6";"30,3";"35,5";"6,3";"57,8";"18,5";"33,6";"4,8";"17,8";"3,5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/04/1977;1;"190,6";"540,9";3;18;1;1;1;;0;"4,1";"4,3";"190,6";"0,0";"0,0";"49,2";"23,1";"12,7";"0,0";"0,8";"0,0";"4,6";"20,1";"25,4";"22,9";"32,8";"0,0";"1,4";"50,4";"0,0";"39,5";"0,0";"9,6";"39,8";"9,6";"0,0";"0,0";"0,0";"0,0";"0,0";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/03/1977;1;"53,1";"191,8";16;21;1;1;1;;0;"2,4";"2,6";"22,8";"11,6";"0,9";"0,8";"0,0";"0,0";"0,0";"4,8";"0,0";"0,0";"0,6";"2,8";"4,3";"53,1";"4,9";"45,2";"2,4";"0,0";"0,0";"0,0";"0,9";"0,0";"3,2";"4,1";"3,6";"8,4";"0,0";"7,9";"4,5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/02/1977;1;"44,9";"270,3";16;22;1;1;1;;0;"0,0";"4,3";"0,0";"0,0";"15,0";"3,2";"13,4";"0,0";"8,2";"1,1";"8,7";"2,9";"5,8";"16,0";"17,8";"44,9";"3,6";"34,0";"9,4";"8,8";"4,7";"27,8";"7,4";"0,0";"0,0";"6,2";"14,8";"12,3";;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/01/1977;1;"29,7";"144,7";18;13;1;1;1;;0;"5,8";"0,0";"1,3";"2,8";"0,0";"0,0";"0,0";"0,0";"16,6";"0,0";"20,8";"17,8";"13,6";"0,0";"2,3";"3,4";"3,5";"29,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,8";"0,0";"0,0";"0,0";"0,0";"13,3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/12/1976;1;"50,5";"230,6";7;17;1;1;1;;0;"0,0";"11,7";"9,0";"16,0";"0,0";"0,0";"50,5";"28,3";"0,0";"0,0";"0,0";"9,0";"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"10,6";"0,0";"3,4";"0,0";"8,3";"0,6";"4,7";"8,4";"18,2";"31,3";"1,2";"0,0";"11,4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/11/1976;1;"38,0";"239,7";28;12;1;1;1;;0;"0,0";"18,0";"0,0";"0,0";"28,0";"8,0";"0,0";"0,0";"0,0";"23,0";"0,0";"35,0";"10,0";"17,0";"0,0";"19,7";"0,0";"0,0";"0,0";"0,0";"0,0";"10,5";"8,5";"0,0";"24,0";"0,0";"0,0";"38,0";"0,0";"0,0";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8167003;1;01/10/1976;1;"30,5";"162,3";24;15;1;1;1;;0;"28,4";"7,2";"0,0";"0,0";"0,0";"0,6";"0,0";"6,4";"0,0";"17,7";"18,5";"7,8";"2,7";"0,6";"0,0";"3,6";"5,3";"0,0";"0,0";"18,0";"0,0";"5,0";"10,0";"30,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
