Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14215000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
14215000;1;01/04/2023;;1;1;"272,6928";"119,9988";"212,3172";17;1;1;1;1;"0,0";0;"119,9988";"145,1108";"178,9483";"191,8036";"199,856";"197,7721";"195,4325";"204,5597";"223,5739";"236,9594";"240,7331";"242,8945";"246,4144";"251,8479";"254,3001";"263,3293";"272,6928";"270,76";"264,7024";"254,8457";"243,9765";"230,5163";"214,82";"199,0741";"184,8411";"177,4169";"173,3453";"164,7524";"159,4862";"164,7524";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14215000;1;01/03/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;"186,6416";"192,0624";"198,5531";"198,0324";"191,0276";"173,0914";;;"109,6524";;;;;;;;;;"129,5517";"130,0329";"125,2361";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1
14215000;1;01/12/2022;;1;1;;;;;;0;0;0;"0,0";0;"263,6038";"270,2083";"272,1403";"247,228";"249,4001";"191,5449";"191,5449";"180,9939";"148,5575";"120,4732";"70,3929";"65,4882";"22,0988";"16,5358";"14,5914";"9,6495";"10,8487";"6,7757";"20,3818";"22,4453";"24,7214";;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
14215000;1;01/11/2022;;1;1;;;;;;0;0;0;"0,0";0;"303,675";"299,1711";"292,4389";"289,9217";"278,2289";"269,1054";"272,4165";"221,4457";"222,5093";"227,0401";"228,9107";"224,6393";"215,6131";"212,9715";"218,5258";"220,9143";"223,5739";"264,7024";"270,4841";"271,312";"270,2083";"272,4165";"310,1712";"312,4367";"375,0152";"370,3296";"335,5456";"267,4527";"232,3921";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14215000;1;01/10/2022;;1;1;;;;;;0;0;0;"0,0";0;"58,3624";"76,6687";"115,7452";"133,4105";"135,5903";"139,7254";"53,0198";"53,8355";"45,9847";"32,7079";"22,6189";"15,2345";"31,9651";"32,3361";"54,6535";"75,7972";"98,1128";"94,0183";"89,0588";"79,2944";"70,6076";"106,8612";"145,6023";"140,7018";"135,8329";"133,4105";"130,9963";"127,6303";"125,7142";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14215000;1;01/09/2022;;1;1;;;;;;0;0;0;"0,0";0;"192,3212";"191,0276";"182,7874";"177,1619";"181,2499";"188,4453";"185,8695";"190,5106";"204,5597";"211,653";"217,2009";"218,2607";"218,7909";"219,5868";"216,4067";"188,9612";"165,5073";"167,5236";"156,4914";"144,1288";"96,9722";"95,1524";"92,8868";"93,3391";"94,2449";"83,4849";"84,1502";"84,5942";"69,7494";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
14215000;1;01/08/2022;;1;1;;;;;;0;0;0;"0,0";0;"407,5199";"413,7819";"412,5878";"411,096";"406,3292";"400,6821";"397,4194";"389,7276";"385,5975";"377,0686";"374,1358";"368,5754";"365,9469";"365,6551";;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14215000;1;01/07/2022;;1;1;"435,6865";"385,8923";"400,2856";1;23;1;1;1;"0,0";0;"435,6865";"429,6643";"424,2578";"416,471";"412,5878";"405,734";"399,1984";"394,1618";"392,6827";"391,7957";"390,0229";"389,1371";"391,5002";"398,6053";"399,1984";"399,1984";"396,5305";"396,5305";"395,0497";"391,2046";"388,5468";"387,0716";"385,8923";"387,9566";"390,9091";"398,9018";"400,6821";"410,2014";"406,0316";"402,4638";"400,9789";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;1;01/06/2022;;1;1;"414,3792";"286,2929";"374,1861";30;7;1;1;1;"0,0";0;"332,6761";"326,951";"319,5362";"313,2871";"300,2959";"290,2012";"286,2929";"370,9147";"371,5";"369,16";"367,6989";"367,1147";"369,16";"372,671";"388,5468";"392,0913";"394,7537";"401,5727";"405,4365";"409,0092";"410,2014";"409,0092";"407,2222";"405,4365";"402,4638";"404,2469";"405,4365";"407,2222";"411,096";"414,3792";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14215000;1;01/05/2022;;1;1;"433,2758";"321,8143";"365,8105";22;5;1;1;1;"0,0";0;"338,995";"337,2694";"332,1027";"326,3795";"321,8143";"336,6946";"345,9134";"352,8577";"360,4096";"363,905";"363,905";"362,1565";"360,4096";"359,8276";"357,5015";"352,8577";"348,8037";"350,5401";"373,2568";"406,9245";"422,4585";"433,2758";"428,4618";"420,0616";"407,5199";"392,6827";"376,7751";"367,991";"356,3395";"346,4911";"335,5456";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;1;01/04/2022;;1;1;"343,0276";"225,1724";"287,5319";25;7;1;1;1;"0,0";0;"235,3455";"232,9286";"229,9808";"228,6433";"227,0401";"225,7058";"225,1724";"229,9808";"241,8134";"252,6648";"268,2788";"275,7351";"278,5063";"282,9509";"294,1192";"301,4215";"301,9846";"301,9846";"302,5478";"308,1914";"314,4216";"329,8112";"339,5705";"342,4509";"343,0276";"343,0276";"343,0276";"343,0276";"341,8745";"340,7221";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14215000;1;01/03/2022;;1;1;"292,4389";"146,094";"237,7172";5;13;1;1;1;"0,0";0;"251,0314";"271,312";"283,7857";"291,8791";"292,4389";"289,6422";"282,9509";"271,312";"259,2178";"240,7331";"215,0843";"181,2499";"146,094";"158,9863";"184,8411";"205,8699";"202,9895";"194,135";"198,8135";"212,9715";"230,7841";"235,3455";"260,313";"265,8019";"263,6038";"259,2178";"249,4001";"246,1433";"243,9765";"240,7331";"238,5754";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;1;01/02/2022;;1;1;"217,7307";"25,2524";"108,1198";28;2;2;2;2;"0,0";0;"29,756";"25,2524";"27,3969";"37,9936";"40,3028";"36,2786";"37,4203";"67,1866";"153,5071";"197,7721";"214,0274";"216,6714";"197,2517";"180,2263";"146,094";"121,8985";"88,6104";"80,1732";"73,6265";"68,0389";"71,8985";"78,4173";"81,9363";"98,5698";"131,961";"144,8652";"162,4916";"217,7307";;;;;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;0;0;0
14215000;1;01/01/2022;;1;1;"96,289";"26,8578";"48,3324";2;16;1;1;1;"0,0";0;"92,2091";"96,289";"93,1129";"81,0539";"66,3364";"56,2963";"48,9768";"42,2463";"37,6113";"35,3323";"32,3361";"29,939";"28,3";"29,939";"28,3";"26,8578";"30,1221";"34,7668";"35,7103";"33,0805";"32,7079";"40,6902";"51,3955";"53,4273";"50,3851";"56,0904";"66,9739";"62,9558";"49,7806";"40,6902";"34,3907";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/08/2020;;1;1;"300,75";"117,41";"243,1923";10;26;1;1;1;;;"271,59";"266,33";"255,31";"252,43";"252,43";"255,31";"267,5";"288,15";"296,53";"300,75";"299,54";"296,53";"291,14";"284,58";"280,43";"274,53";"281,02";"283,39";"281,02";"276,3";"270,42";"250,71";"230,29";"205,45";"171,01";"117,41";"124,92";"129,69";"135,95";"147,72";"200,58";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/07/2020;;1;1;"333,18";"242,71";"284,3458";1;15;1;1;1;;;"333,18";"330,7";"328,23";"324,52";"321,45";"320,22";"317,15";"311,66";"303,77";"289,35";"273,94";"258,2";"248,42";"246,13";"242,71";"242,71";"248,99";"259,35";"270,42";"282,8";"288,15";"291,14";"291,14";"277,48";"277,48";"274,53";"273,36";"271,59";"271,59";"271,59";"272,77";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/06/2020;;1;1;"342,52";"177,76";"264,6267";29;20;1;1;1;;;"297,73";"291,74";"281,62";"269,25";"257,04";"245,56";"246,7";"257,04";"261,67";"271,01";"272,77";"263,42";"239,87";"230,85";"221,92";"213,65";"200,04";"191,47";"179,85";"177,76";"217,5";"262,25";"288,15";"304,37";"315,32";"324,52";"335,66";"339,4";"342,52";"338,15";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14215000;2;01/05/2020;;1;1;"364,6";"127,78";"303,0487";12;1;1;1;1;;;"127,78";"138,38";"174,63";"205,45";"231,41";"251,86";"266,91";"295,93";"337,53";"357,62";"363,96";"364,6";"358,25";"357,62";"354,46";"351,94";"346,91";"336,29";"332,56";"327,61";"322,68";"317,77";"321,45";"324,52";"327,61";"326,99";"323,29";"317,77";"314,1";"311,05";"305,58";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/04/2020;;1;1;"283,99";"106,84";"224,2323";14;1;1;1;1;;;"106,84";"152,7";"181,94";"201,66";"233,1";"248,99";"271,01";"275,12";"275,12";"268,08";"270,42";"275,12";"279,84";"283,99";"281,02";"269,84";"261,67";"266,33";"265,16";"268,08";"257,62";"233,1";"212,0";"197,35";"181,42";"168,94";"154,71";"135,95";"125,87";"123,98";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14215000;2;01/03/2020;;1;1;"181,94";"41,22";"84,9848";16;23;1;1;1;;;"143,27";"117,41";"96,99";"87,41";"92,6";"94,79";"93,47";"82,72";"67,9";"64,71";"63,53";"56,57";"59,63";"71,12";"164,84";"181,94";"157,73";"105,03";"135,46";"110,94";"48,36";"42,27";"41,22";"44,75";"52,05";"51,3";"58,09";"52,05";"52,79";"56,18";"87,41";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/02/2020;;1;1;"157,22";"30,17";"54,3869";29;17;1;1;1;;;"44,75";"46,91";"60,41";"69,1";"65,51";"60,02";"52,42";"46,55";"42,98";"35,75";"32,76";"30,49";"32,11";"35,75";"33,75";"31,13";"30,17";"31,78";"30,49";"44,4";"61,57";"60,02";"50,56";"45,47";"45,11";"64,32";"98,32";"137,4";"157,22";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
14215000;2;01/01/2020;;1;1;"242,71";"21,77";"105,6248";1;11;1;1;1;;;"242,71";"226,37";"208,17";"188,28";"165,86";"136,43";"110,03";"89,56";"72,34";"41,92";"21,77";"32,43";"50,56";"45,47";"32,76";"26,79";"26,54";"55,05";"94,35";"140,33";"167,92";"181,42";"178,28";"161,27";"132,57";"112,78";"87,41";"77,27";"64,32";"55,05";"48,36";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/12/2019;;1;1;"275,12";"91,29";"175,1516";27;4;1;1;1;;;"102,33";"98,76";"94,35";"91,29";"91,73";"104,13";"122,09";"138,38";"159,24";"167,92";"175,15";"178,28";"178,8";"173,08";"160,77";"144,75";"130,64";"132,08";"133,53";"138,86";"161,78";"195,21";"228,61";"253,58";"266,33";"273,36";"275,12";"272,18";"266,33";"263,42";"257,62";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/11/2019;;1;1;"246,13";"78,94";"163,3603";10;25;1;1;1;;;"169,46";"177,76";"190,93";"202,74";"199,5";"203,28";"226,37";"239,87";"243,28";"246,13";"239,87";"223,03";"203,83";"179,85";"166,89";"167,92";"183,0";"180,89";"166,89";"142,78";"122,09";"107,29";"94,79";"83,14";"78,94";"78,94";"82,3";"93,04";"102,78";"103,23";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14215000;2;01/10/2019;;1;1;"305,58";"90,86";"216,2984";13;8;1;1;1;;;"158,23";"160,26";"152,7";"131,12";"110,48";"99,2";"91,29";"90,86";"169,46";"282,21";"299,54";"304,98";"305,58";"302,56";"300,75";"300,14";"298,94";"297,13";"294,13";"286,96";"278,66";"262,84";"247,84";"230,85";"215,29";"193,07";"176,71";"167,92";"164,84";"164,33";"166,38";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/09/2019;;1;1;"213,65";"107,29";"170,3537";16;23;1;1;1;;;"178,8";"172,04";"166,89";"174,11";"180,37";"197,35";"206,0";"203,83";"193,6";"184,58";"174,63";"164,33";"177,23";"198,43";"209,81";"213,65";"209,27";"199,5";"184,05";"163,82";"134,01";"119,75";"107,29";"110,48";"129,69";"147,22";"159,75";"154,2";"147,72";"148,21";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14215000;2;01/08/2019;;1;1;"333,8";"193,07";"266,6684";1;31;1;1;1;;;"333,8";"330,7";"323,91";"318,38";"318,99";"312,88";"307,4";"279,25";"266,91";"251,86";"241,01";"210,91";"206,0";"229,73";"250,71";"269,25";"285,18";"289,94";"288,15";"283,99";"278,07";"269,25";"262,84";"255,89";"250,71";"243,85";"237,04";"234,79";"228,61";"213,65";"193,07";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/07/2019;;1;1;"370,97";"278,66";"324,6684";3;17;1;1;1;;;"366,51";"369,06";"370,97";"367,14";"362,69";"355,72";"353,2";"354,46";"349,42";"335,04";"330,08";"323,29";"316,54";"309,22";"299,54";"286,96";"278,66";"282,21";"283,99";"287,56";"291,14";"297,13";"301,35";"308,01";"312,27";"317,77";"321,45";"329,46";"334,42";"335,04";"334,42";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/06/2019;;1;1;"363,96";"282,8";"321,4647";28;5;1;1;1;;;"311,66";"304,98";"300,75";"294,73";"282,8";"289,35";"298,94";"303,16";"302,56";"302,56";"300,75";"299,54";"298,34";"301,95";"310,44";"326,37";"328,84";"331,94";"333,18";"331,32";"330,7";"334,42";"335,04";"338,15";"348,16";"357,62";"356,99";"363,96";"362,05";"362,69";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14215000;2;01/05/2019;;1;1;"381,88";"317,77";"341,5519";20;7;1;1;1;;;"335,66";"331,94";"326,99";"321,45";"323,91";"320,22";"317,77";"322,68";"334,42";"339,4";"338,78";"340,02";"339,4";"337,53";"344,4";"350,05";"358,25";"368,42";"377,38";"381,88";"378,02";"367,78";"359,52";"357,62";"348,79";"340,65";"334,42";"330,7";"323,91";"317,77";"318,38";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/04/2019;;1;1;"341,27";"96,11";"236,0217";29;11;1;1;1;;;"225,82";"227,49";"226,37";"219,71";"212,0";"189,34";"152,7";"118,81";"106,39";"100,09";"96,11";"100,54";"133,53";"185,63";"229,17";"244,42";"257,62";"275,71";"290,54";"301,35";"304,37";"304,98";"303,77";"303,16";"306,8";"315,32";"330,08";"338,78";"341,27";"338,78";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14215000;2;01/03/2019;;1;1;"248,99";"44,75";"160,8661";22;2;1;1;1;;;"50,93";"44,75";"50,93";"59,63";"78,52";"81,88";"76,45";"89,56";"111,4";"111,86";"103,68";"101,88";"126,82";"146,73";"152,7";"164,84";"191,47";"207,09";"231,97";"243,85";"247,84";"248,99";"247,84";"246,7";"244,99";"238,74";"225,82";"215,84";"210,91";"215,29";"216,95";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/02/2019;;1;1;"238,74";"58,86";"157,7675";9;28;1;1;1;;;"86,98";"172,04";"183,52";"204,91";"220,26";"227,49";"230,85";"237,04";"238,74";"224,7";"209,81";"195,74";"179,32";"157,22";"143,76";"141,31";"138,86";"135,46";"137,89";"141,8";"142,29";"127,3";"117,41";"113,24";"100,09";"82,3";"68,3";"58,86";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
14215000;2;01/01/2019;;1;1;"161,78";"37,77";"84,6565";24;14;1;1;1;;;"97,43";"83,14";"67,5";"60,8";"56,57";"56,57";"60,8";"69,91";"78,94";"65,11";"55,81";"50,56";"44,4";"37,77";"44,4";"46,19";"52,79";"73,16";"91,73";"100,54";"119,75";"142,29";"156,72";"161,78";"151,7";"141,8";"120,21";"98,32";"81,03";"78,94";"77,69";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/12/2018;;1;1;"272,18";"134,98";"202,3613";1;9;1;1;1;;;"272,18";"269,84";"259,93";"241,01";"207,09";"181,94";"160,77";"137,89";"134,98";"137,4";"153,2";"200,04";"219,71";"236,48";"252,43";"257,04";"253,01";"238,74";"220,26";"202,2";"190,93";"189,34";"189,87";"190,93";"196,81";"202,74";"201,66";"187,75";"179,32";"166,89";"140,82";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/11/2018;;1;1;"270,42";"109,11";"174,638";30;8;1;1;1;;;"173,59";"157,73";"150,7";"142,78";"134,01";"123,98";"115,55";"109,11";"110,03";"123,03";"141,31";"156,72";"160,26";"157,22";"149,21";"140,33";"133,05";"132,08";"148,71";"169,46";"192,53";"213,1";"229,17";"239,3";"245,56";"247,27";"249,56";"257,62";"265,75";"270,42";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14215000;2;01/10/2018;;1;1;"244,99";"102,33";"165,6135";24;5;1;1;1;;;"141,31";"136,92";"120,68";"105,48";"102,33";"105,93";"104,58";"102,78";"105,03";"105,03";"107,29";"115,09";"122,09";"124,92";"129,69";"177,76";"171,52";"182,47";"203,83";"217,5";"222,48";"228,05";"235,35";"244,99";"241,01";"233,1";"224,7";"218,05";"211,45";"202,74";"189,87";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14215000;2;01/09/2018;;1;1;"331,32";"106,39";"224,175";1;22;1;1;1;;;"331,32";"326,99";"326,37";"324,52";"320,22";"311,66";"304,37";"294,13";"283,99";"273,94";"266,91";"262,84";"264,0";"262,84";"260,51";"251,28";"237,04";"203,28";"175,67";"146,73";"120,68";"106,39";"108,2";"115,55";"125,87";"134,98";"140,33";"148,21";"149,21";"147,22";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14215000;2;01/08/2018;;1;1;"356,99";"283,39";"318,1432";1;22;1;1;1;;;"356,99";"355,72";"349,42";"346,91";"343,77";"335,66";"330,08";"326,99";"322,06";"315,93";"307,4";"297,73";"301,95";"312,27";"313,49";"312,27";"310,44";"306,19";"300,14";"286,96";"283,99";"283,39";"288,75";"299,54";"306,8";"315,32";"324,52";"329,46";"331,94";"333,18";"333,18";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
