Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:8168000


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
8168000;1;01/02/2023;1;"76,5";"394,4";11;26;1;1;1;;0;"23,1";"0,0";"1,8";"0,4";"27,7";"14,6";"0,5";"16,2";"0,7";"11,0";"76,5";"0,1";"5,3";"4,0";"55,1";"21,0";"48,1";"6,1";"2,4";"30,8";"2,4";"1,0";"2,4";"7,4";"22,9";"0,0";"6,0";"6,9";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8168000;1;01/01/2023;1;"38,1";"244,9";3;27;1;1;1;;0;"10,9";"20,0";"38,1";"0,3";"0,5";"4,3";"5,7";"8,9";"5,8";"0,9";"2,0";"16,6";"10,6";"20,8";"0,0";"10,7";"0,9";"20,3";"10,6";"0,3";"10,8";"0,2";"7,9";"8,2";"0,9";"0,4";"0,0";"0,0";"7,7";"20,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/12/2022;1;"26,7";"84,2";13;15;1;1;1;;0;"1,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,3";"23,5";"0,0";"0,0";"26,7";"11,1";"1,7";"0,0";"1,9";"0,0";"7,5";"2,9";"1,6";"0,0";"2,1";"0,0";"0,0";"0,0";"0,3";"2,0";"0,0";"0,8";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/11/2022;1;"63,0";"201,6";3;17;1;1;1;;0;"5,7";"31,4";"63,0";"0,0";"0,0";"0,0";"0,0";"7,8";"0,8";"16,1";"0,0";"0,0";"0,0";"0,0";"0,0";"5,7";"0,0";"8,3";"0,0";"0,9";"0,4";"22,6";"0,8";"2,1";"0,0";"0,7";"10,4";"17,5";"0,0";"7,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/10/2022;1;"57,2";"150,2";16;18;1;1;1;;0;"0,2";"0,0";"0,0";"4,6";"0,0";"0,0";"0,9";"1,3";"2,8";"0,2";"0,0";"1,6";"0,0";"0,0";"19,5";"57,2";"2,1";"35,1";"0,0";"5,6";"2,4";"2,7";"2,2";"0,0";"6,3";"0,0";"2,6";"0,0";"0,0";"2,9";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/09/2022;1;"31,1";"132,4";3;20;1;1;1;;0;"0,0";"0,0";"31,1";"0,0";"4,1";"1,1";"4,9";"0,1";"0,4";"0,0";"1,3";"8,9";"7,1";"0,0";"0,1";"27,2";"0,0";"0,5";"0,2";"1,9";"0,0";"3,9";"0,0";"3,5";"0,0";"1,0";"0,1";"26,1";"0,0";"8,9";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/08/2022;1;"48,4";"214,5";30;27;1;1;1;;0;"10,8";"0,7";"5,9";"0,5";"26,9";"4,3";"1,2";"7,6";"1,9";"0,2";"17,6";"1,9";"0,0";"15,3";"0,0";"1,4";"11,8";"16,1";"3,0";"25,3";"0,9";"0,2";"0,0";"0,5";"0,0";"1,6";"1,9";"2,4";"4,4";"48,4";"1,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/07/2022;1;"41,7";"249,6";13;28;1;1;1;;0;"1,8";"0,2";"39,2";"16,1";"0,7";"13,2";"0,3";"0,0";"7,9";"16,4";"3,7";"8,3";"41,7";"8,7";"0,3";"0,0";"15,0";"0,5";"6,8";"10,5";"0,2";"0,7";"1,4";"16,1";"9,9";"1,4";"5,6";"3,3";"0,0";"18,0";"1,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/06/2022;1;"54,9";"401,9";25;29;1;1;1;;0;"9,1";"0,6";"14,2";"1,9";"4,9";"0,2";"33,8";"8,1";"0,8";"14,2";"10,4";"33,5";"42,1";"0,8";"9,5";"1,6";"13,3";"2,8";"0,3";"49,1";"7,1";"0,3";"0,2";"32,0";"54,9";"37,3";"2,3";"8,1";"0,0";"8,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/05/2022;1;"53,3";"356,5";7;27;1;1;1;;0;"3,7";"10,4";"2,2";"0,3";"38,4";"7,3";"53,3";"13,7";"0,0";"0,4";"0,2";"46,4";"0,0";"16,1";"0,7";"0,0";"0,8";"45,9";"26,3";"0,4";"0,0";"7,7";"0,4";"27,4";"7,5";"7,5";"2,8";"7,2";"1,0";"8,2";"20,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/04/2022;1;"68,7";"253,7";11;24;1;1;1;;0;"0,0";"0,0";"0,3";"0,7";"1,9";"0,4";"0,0";"10,0";"4,6";"19,4";"68,7";"1,8";"1,9";"0,0";"7,2";"18,9";"13,2";"28,7";"0,2";"3,1";"0,3";"38,4";"0,0";"8,0";"12,3";"9,1";"0,2";"0,0";"2,4";"2,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/03/2022;1;"68,0";"363,6";20;25;1;1;1;;0;"0,0";"0,4";"12,2";"16,9";"6,7";"12,8";"7,0";"6,0";"0,9";"0,2";"2,2";"48,1";"20,5";"0,0";"7,8";"27,0";"6,4";"2,0";"33,4";"68,0";"13,2";"7,1";"1,3";"7,6";"48,1";"0,0";"0,0";"5,4";"0,0";"2,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/02/2022;1;"65,1";"324,1";18;18;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"0,3";"6,7";"38,4";"4,4";"0,0";"0,0";"0,0";"24,4";"36,6";"2,0";"3,1";"65,1";"12,3";"7,8";"2,3";"21,6";"53,6";"0,2";"0,0";"0,0";"16,7";"26,2";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8168000;1;01/01/2022;1;"45,9";"167,0";1;15;1;1;1;;0;"45,9";"0,0";"0,3";"0,0";"0,0";"0,0";"0,0";"2,5";"0,0";"0,0";"0,0";"0,1";"0,0";"0,0";"0,4";"16,7";"0,7";"0,0";"1,1";"30,2";"44,8";"8,5";"12,3";"1,2";"0,0";"0,0";"0,0";"0,4";"1,9";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/12/2021;1;"78,6";"240,2";18;21;1;1;1;;0;"17,1";"4,4";"0,3";"8,9";"5,6";"0,0";"0,2";"1,0";"0,0";"1,3";"0,7";"1,4";"0,0";"0,0";"1,6";"16,8";"0,8";"78,6";"0,0";"23,4";"0,0";"31,6";"0,0";"8,4";"0,0";"28,7";"0,4";"0,0";"0,1";"8,9";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/11/2021;1;"74,9";"214,0";10;20;1;1;1;;0;"0,0";"0,2";"2,6";"0,0";"1,2";"0,0";"1,7";"0,0";"0,0";"74,9";"16,4";"0,2";"2,2";"25,8";"0,0";"6,7";"0,1";"8,1";"0,0";"0,7";"22,2";"0,4";"22,0";"7,7";"9,7";"0,0";"0,2";"0,0";"11,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/10/2021;1;"38,3";"154,6";28;23;1;1;1;;0;"33,3";"0,3";"0,2";"0,0";"0,5";"6,0";"6,1";"0,3";"0,0";"0,0";"1,9";"6,1";"7,0";"0,0";"10,8";"11,4";"7,5";"16,9";"0,0";"0,2";"1,8";"0,7";"0,0";"0,9";"0,2";"0,0";"0,0";"38,3";"2,0";"2,0";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/09/2021;1;"83,6";"353,0";21;26;1;1;1;;0;"18,6";"0,0";"10,3";"12,4";"0,0";"0,7";"41,7";"0,3";"0,0";"12,6";"0,2";"7,9";"0,3";"12,7";"0,3";"2,1";"0,6";"43,6";"1,9";"7,1";"83,6";"3,5";"14,0";"42,1";"3,9";"3,1";"3,1";"1,2";"25,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/08/2021;1;"84,2";"339,6";28;30;1;1;1;;0;"14,7";"6,6";"15,2";"3,9";"23,3";"12,1";"0,0";"12,0";"14,7";"1,3";"0,1";"6,4";"7,3";"18,9";"1,9";"6,9";"0,2";"1,9";"2,3";"0,1";"8,6";"2,4";"1,7";"0,6";"0,9";"0,3";"0,6";"84,2";"31,1";"1,9";"57,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/07/2021;1;"63,0";"300,9";24;26;1;1;1;;0;"1,3";"0,2";"0,0";"10,3";"11,2";"17,2";"4,1";"1,4";"54,7";"5,6";"4,8";"9,4";"11,7";"5,8";"11,9";"1,4";"0,0";"0,6";"0,0";"4,6";"37,8";"0,6";"24,5";"63,0";"0,0";"1,4";"3,4";"12,7";"0,3";"0,0";"1,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/06/2021;1;"67,6";"302,8";15;26;1;1;1;;0;"17,0";"4,6";"0,0";"1,3";"24,6";"1,5";"16,7";"2,0";"2,4";"4,8";"0,0";"2,3";"0,0";"46,9";"67,6";"0,5";"3,4";"0,0";"3,8";"47,1";"2,2";"0,9";"8,5";"18,6";"3,6";"6,6";"11,2";"0,9";"0,3";"3,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/05/2021;1;"62,7";"425,9";14;30;1;1;1;;0;"7,1";"37,8";"2,1";"4,3";"2,7";"1,4";"4,4";"0,3";"14,3";"55,3";"5,0";"1,0";"0,3";"62,7";"13,5";"42,3";"53,1";"22,7";"12,1";"0,3";"4,3";"0,1";"8,8";"8,8";"5,9";"21,6";"0,0";"1,7";"0,1";"3,9";"28,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/04/2021;1;"64,3";"303,0";10;23;1;1;1;;0;"18,4";"0,9";"0,0";"3,4";"9,1";"0,2";"0,0";"10,9";"0,0";"64,3";"14,0";"1,9";"25,1";"4,1";"50,7";"30,2";"7,1";"0,0";"8,7";"1,9";"0,0";"0,0";"0,3";"2,0";"26,0";"2,1";"0,3";"1,2";"0,0";"20,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/03/2021;1;;;;;0;0;0;;0;"6,1";"2,3";"7,8";"32,4";"0,5";"0,0";"0,0";"0,7";"20,4";"37,2";"0,2";"14,9";"16,7";"10,2";"6,6";"0,0";"9,1";"0,0";"0,0";"4,5";"39,4";"39,2";"0,0";;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
8168000;1;01/02/2021;1;;;;;0;0;0;;0;"17,3";"3,5";"0,2";"24,7";"21,9";"0,0";"4,2";"0,0";"1,4";"57,6";"0,0";"0,6";"1,5";"61,9";"12,4";"0,5";"21,7";"2,5";"0,0";"0,0";"0,0";"4,8";"15,1";;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
8168000;1;01/01/2021;1;"66,6";"329,3";14;28;1;1;1;;0;"11,3";"12,7";"14,3";"6,7";"1,1";"0,6";"8,8";"25,3";"5,1";"6,5";"2,7";"10,0";"0,5";"66,6";"8,7";"21,2";"2,5";"1,7";"1,4";"49,5";"1,2";"49,2";"10,5";"3,5";"0,4";"0,0";"0,3";"0,0";"0,0";"0,3";"6,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/12/2020;1;"42,3";"226,6";17;26;1;1;1;;0;"30,6";"0,6";"0,2";"7,7";"1,0";"11,5";"8,7";"5,8";"0,3";"1,1";"7,7";"6,1";"14,6";"0,0";"2,7";"0,0";"42,3";"7,8";"3,7";"0,0";"4,8";"11,3";"0,4";"11,6";"0,9";"0,0";"0,0";"2,6";"13,7";"16,3";"12,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/11/2020;1;"46,1";"172,7";22;20;1;1;1;;0;"0,0";"25,6";"0,0";"3,6";"0,4";"0,2";"0,0";"2,5";"0,0";"0,0";"0,2";"1,2";"13,2";"0,0";"0,3";"10,3";"4,3";"0,0";"0,0";"2,0";"1,1";"46,1";"0,0";"0,2";"8,7";"0,2";"10,6";"6,9";"35,1";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/10/2020;1;"69,5";"284,3";30;21;1;1;1;;0;"13,8";"12,1";"14,7";"32,4";"13,3";"14,7";"6,5";"0,0";"0,2";"0,0";"0,0";"10,4";"15,7";"0,0";"13,8";"0,0";"4,6";"7,5";"0,0";"0,2";"0,0";"0,0";"1,2";"0,0";"1,6";"15,2";"1,3";"30,6";"0,0";"69,5";"5,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/09/2020;1;"21,9";"142,4";2;21;1;1;1;;0;"0,1";"21,9";"4,0";"0,0";"0,8";"5,0";"13,2";"0,0";"0,0";"4,4";"0,5";"14,0";"0,0";"0,0";"6,5";"2,1";"0,1";"0,0";"0,0";"6,0";"0,0";"4,5";"11,2";"4,6";"7,4";"13,4";"0,0";"16,7";"2,6";"3,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/08/2020;1;"22,4";"135,6";22;17;1;1;1;;0;"0,0";"0,0";"3,7";"7,7";"0,2";"13,7";"11,5";"19,5";"0,0";"0,0";"0,0";"0,2";"2,0";"5,8";"0,0";"0,0";"19,9";"0,1";"0,0";"0,0";"4,7";"22,4";"2,1";"0,0";"0,1";"0,0";"14,1";"0,0";"0,0";"7,9";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/07/2020;1;"97,8";"332,2";22;29;1;1;1;;0;"2,1";"43,6";"16,1";"12,1";"13,4";"21,2";"3,7";"0,1";"0,9";"0,3";"8,4";"0,7";"8,7";"0,0";"0,1";"0,0";"12,2";"11,9";"25,0";"5,8";"0,4";"97,8";"0,1";"0,3";"5,3";"31,8";"2,8";"3,6";"2,2";"1,5";"0,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/06/2020;1;"256,8";"559,1";7;24;1;1;1;;0;"0,1";"0,1";"0,0";"0,2";"16,8";"0,0";"256,8";"7,3";"0,0";"0,0";"9,8";"0,7";"0,0";"6,2";"7,9";"9,2";"50,5";"2,7";"12,7";"35,9";"28,1";"7,9";"0,0";"24,4";"5,9";"41,1";"0,2";"20,4";"14,0";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/05/2020;1;"50,0";"380,5";14;22;1;1;1;;0;"33,3";"0,0";"11,7";"47,0";"4,4";"0,7";"4,6";"29,0";"2,7";"2,7";"0,2";"12,1";"18,6";"50,0";"11,0";"38,9";"0,0";"0,0";"0,0";"18,9";"1,8";"29,6";"0,0";"0,0";"15,0";"0,0";"0,0";"8,5";"0,0";"16,6";"23,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/04/2020;1;"58,5";"295,3";9;25;1;1;1;;0;"46,9";"5,0";"1,1";"13,2";"0,0";"11,9";"0,0";"6,1";"58,5";"17,6";"0,5";"0,5";"17,8";"0,2";"0,1";"0,0";"0,4";"5,1";"37,9";"38,0";"7,1";"3,3";"0,6";"0,6";"5,0";"0,0";"7,5";"10,2";"0,0";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8168000;1;01/03/2020;1;"51,7";"150,1";31;19;1;1;1;;0;"0,0";"0,0";"6,3";"2,7";"7,0";"0,2";"0,1";"0,0";"3,4";"0,0";"0,0";"0,1";"0,0";"0,0";"0,7";"0,0";"12,2";"2,7";"0,1";"2,5";"0,0";"0,0";"0,0";"0,0";"5,9";"0,7";"3,6";"1,2";"1,2";"47,8";"51,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/02/2020;1;"31,5";"78,8";3;15;1;1;1;;0;"0,0";"14,2";"31,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"0,6";"7,7";"0,2";"0,2";"0,2";"1,4";"2,0";"0,1";"0,0";"0,0";"16,7";"0,4";"0,0";"1,3";"0,0";"0,0";"1,1";"0,0";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
8168000;1;01/01/2020;1;"37,5";"280,6";30;27;1;1;1;;0;"10,4";"1,0";"35,6";"0,2";"0,1";"0,0";"0,0";"0,7";"1,4";"0,0";"11,4";"30,3";"18,1";"0,3";"10,2";"0,6";"0,1";"24,9";"24,4";"3,7";"3,2";"0,2";"5,7";"6,6";"0,0";"8,6";"0,2";"21,5";"20,0";"37,5";"3,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8168000;1;01/12/2019;1;"38,5";"333,3";3;30;1;1;1;;0;"22,3";"17,2";"38,5";"12,3";"7,6";"0,0";"10,8";"9,5";"0,3";"1,5";"22,3";"1,2";"3,4";"0,1";"20,0";"14,1";"4,1";"7,3";"13,2";"5,1";"1,3";"8,3";"0,7";"13,3";"20,0";"23,7";"22,2";"8,4";"6,9";"6,5";"11,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
