Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:14300000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
14300000;1;01/04/2023;;1;1;"107,506";"46,5978";"73,6167";3;25;1;1;1;"0,0";0;"96,5673";"100,6911";"107,506";"105,6048";"107,506";"101,0676";"99,7511";"84,5735";"84,5735";"83,2995";"80,4009";"76,6255";"88,6002";"68,2996";"67,5992";"64,1174";"61,4182";"59,2154";"56,0922";"52,8438";"51,4616";"49,933";"48,564";"47,3524";"46,5978";"50,0855";"59,5293";"65,3322";"70,2324";"73,0612";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14300000;1;01/03/2023;;1;1;"145,9386";"50,6963";"98,4247";30;5;2;2;2;"0,0";0;"52,5361";"52,0751";"54,8509";"51,7682";"50,6963";"54,232";"58,432";"85,303";"108,0776";"104,8461";"103,3316";"101,2559";"86,7656";"80,943";"84,027";"87,682";"83,6631";"86,9488";"101,0676";"113,8235";"115,9438";"121,1782";"129,0094";"140,12";"137,3267";"135,3378";"134,5437";"133,5523";"132,9581";"145,9386";"122,9324";;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;
14300000;1;01/02/2023;;1;1;"145,7373";"46,7486";"86,6105";10;4;2;2;2;"0,0";0;"52,5361";"48,2606";"47,0504";"46,7486";"48,1091";"53,6143";"61,1027";"72,8838";"134,3453";"145,7373";"138,7221";"120,9836";"107,6965";"111,5186";"112,6699";"116,5233";"122,3472";"129,4032";"116,3301";"91,7349";"81,6667";"74,6613";"71,6442";"70,2324";"69,1769";"66,7256";"58,7451";"53,923";;;;;;;2;;;;;;;;;;;;;;;2;;;;;;;;;;0;0;0
14300000;1;01/01/2023;;1;1;;;;;;0;0;0;"0,0";0;"45,8452";"46,2965";"48,2606";"47,8062";;;"50,5435";"77,7008";"132,7602";"131,7712";"120,2057";"109,0315";"151,3944";"164,0584";"159,5434";"176,6953";"193,9455";"196,2817";"213,8548";"218,6158";"253,5759";"236,7471";"224,9207";"215,1513";"191,6145";"169,8376";"146,3415";"89,8885";"84,9381";"67,7742";"57,9628";;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
14300000;1;01/12/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;"48,1091";"48,1091";;;;;"46,7486";;;"54,232";"57,1821";"60,63";"75,5529";"71,6442";"66,9002";"59,6863";"48,4123";;;;"47,6549";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1
14300000;1;01/11/2022;;1;1;;;;;;0;0;0;"0,0";0;"77,1628";"73,7716";"72,3521";"69,8803";"68,1244";"63,4251";"59,3723";"54,3866";"51,4616";"50,5435";"48,564";"46,8994";;;;;"49,933";"62,7342";;;;;;;;"46,7486";;;;;;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
14300000;1;01/10/2022;;1;1;"84,2091";"52,2287";"68,2246";29;11;1;1;1;"0,0";0;"69,7043";"67,4244";"66,0282";"64,1174";"61,734";"59,6863";"58,2755";"57,0262";"55,9368";"54,3866";"52,2287";"53,46";"56,5589";"62,2082";"67,9493";"73,0612";"71,1142";"73,9493";"76,6255";"76,6255";"78,2395";"75,3745";"74,8395";"73,0612";"71,2908";"69,5284";"72,5292";"76,6255";"84,2091";"81,6667";"79,499";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;1;01/09/2022;;1;1;"194,3699";"70,9377";"138,0988";7;30;1;1;1;"0,0";0;"122,9324";"115,9438";"148,9651";"153,6276";"186,5467";"191,4029";"194,3699";"190,7682";"186,1255";"172,7408";"171,4955";"169,0098";"166,1182";"162,0033";"157,9074";"154,0343";"148,9651";"145,7373";"141,5205";"137,3267";"125,6702";"118,0712";"106,935";"99,3756";"91,9199";"84,2091";"80,4009";"75,196";"72,7065";"70,9377";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
14300000;1;01/08/2022;;1;1;"203,3206";"88,6002";"139,2242";11;20;1;1;1;"0,0";0;"149,7741";"143,1242";"143,7265";"137,3267";"135,3378";"155,6629";"155,4592";"160,1578";"174,4039";"180,4566";"203,3206";"197,5581";"182,5525";"169,0098";"145,7373";"137,5259";"113,8235";"101,2559";"95,2618";"88,6002";"95,4481";"101,0676";"104,4671";"107,6965";"127,6325";"144,1282";"138,3231";"132,9581";"135,5364";"131,5736";"127,0432";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;1;01/07/2022;;1;1;"172,9486";"103,5207";"144,0735";1;12;1;1;1;"0,0";0;"172,9486";"170,6662";"169,6306";"160,3626";"156,6824";"154,2377";"132,5623";"114,401";"109,9868";"106,3646";"104,2777";"103,5207";"113,8235";"123,1276";"132,1666";"135,3378";"146,9462";"149,5718";"161,798";"164,6758";"160,7725";"156,0706";"159,1342";"156,8865";"154,0343";"149,7741";"143,7265";"147,955";"146,9462";"149,3695";"158,5206";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14300000;1;01/06/2022;;1;1;"383,6576";"119,6229";"210,8585";9;24;1;1;1;"0,0";0;"258,71";"269,2594";"276,7493";"266,7835";"271,5138";"326,6532";"307,1753";"363,5153";"383,6576";"280,875";"254,4674";"230,8201";"210,189";"200,5423";"200,5423";"184,4425";"160,1578";"179,6195";"174,4039";"154,4411";"128,6157";"125,8662";"121,7624";"119,6229";"120,4001";"125,8662";"139,7203";"147,1479";"162,8247";"179,4103";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
14300000;1;01/05/2022;;1;1;"424,5468";"134,7421";"235,7552";21;14;2;2;2;"0,0";0;"202,6788";"228,8505";"233,8899";"234,7684";"222,9605";"221,0034";"203,9627";"197,3453";"183,8121";"169,2166";"162,4139";"159,5434";"148,5609";"134,7421";"139,7203";"159,1342";"209,1131";"241,5968";"342,1111";"393,0005";"424,5468";"402,4276";"374,9753";"274,1824";"239,8312";"220,7862";"212,5597";"231,9156";"238,5086";"250,6824";"249,5711";;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
14300000;1;01/04/2022;;1;1;"256,029";"108,0776";"164,4224";1;17;2;2;2;"0,0";0;"256,029";"226,6658";"203,9627";"181,504";"154,6446";"128,6157";"138,9216";"220,7862";"209,1131";"187,6005";"183,1821";"171,7029";"165,0877";"135,1392";"122,5422";"116,1369";"108,0776";"120,5946";"160,7725";"159,5434";"158,9296";"166,5307";"164,6758";"162,8247";"157,9074";"151,5972";"149,5718";"148,5609";"150,7864";"170,6662";;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;0
14300000;1;01/03/2022;;1;1;"466,9694";"102,9537";"179,898";31;23;2;2;2;"0,0";0;"111,5186";"127,2396";"196,707";"232,1348";"227,1024";"217,3154";"199,4756";"176,2783";"131,376";"120,0114";"144,7312";"175,6531";"177,1125";"179,8287";"171,9104";"154,2377";"161,3877";"160,7725";"146,3415";"138,7221";"120,5946";"110,7522";"102,9537";"148,3589";"155,2555";"147,7532";"154,4411";"179,4103";"259,1573";"381,335";"466,9694";2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14300000;1;01/02/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;"72,3521";"109,0315";"101,4443";"101,6327";"135,3378";"159,9529";"156,6824";"142,5225";"117,1033";"103,1426";"87,682";"80,5815";"71,8211";"71,6442";"67,4244";"63,7711";"51,3084";"47,3524";;"60,4725";"60,4725";"47,0504";"77,5214";"113,2464";;;;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0
14300000;1;01/01/2022;;1;1;;;;;;0;0;0;"0,0";0;"110,7522";"109,6045";"102,0098";"90,4417";"75,5529";"64,9847";"55,6262";"54,6961";"51,9216";"47,9576";;;;;;"68,1244";"94,1454";"101,4443";"103,1426";"138,9216";"144,3292";"141,7208";"135,7351";"119,6229";"105,7947";"95,8209";"86,0338";"76,6255";"68,8258";"54,3866";"47,6549";;;;;;;;;;;0;0;0;0;0;;;;;;;;;;;;;;;;
14300000;2;01/01/2020;;1;1;"130,98";"50,7";"77,741";1;9;1;1;1;;;"130,98";"103,52";"84,57";"75,55";"67,42";"60,32";"55,94";"52,84";"50,7";"51,0";"60,63";"67,07";"62,56";"56,56";"51,92";"51,92";"60,32";"70,23";"78,42";"88,97";"114,98";"130,98";"124,69";"106,17";"95,63";"84,57";"70,94";"70,58";"82,03";"78,78";"69,18";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/12/2019;;1;1;"225,14";"71,64";"136,8229";24;14;1;1;1;;;"73,06";"72,71";"75,91";"73,77";"82,03";"112,29";"114,59";"113,44";"109,6";"107,7";"97,88";"91,55";"78,78";"71,64";"75,2";"137,73";"169,01";"174,82";"172,74";"165,29";"160,36";"159,13";"194,16";"225,14";"221,22";"216,02";"210,84";"200,12";"181,92";"159,54";"143,32";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/11/2019;;1;1;"187,39";"57,18";"107,992";8;2;1;1;1;;;"59,37";"57,18";"63,6";"63,25";"65,33";"94,52";"167,36";"187,39";"185,7";"180,67";"168,18";"168,18";"166,12";"153,83";"127,44";"108,46";"99,75";"87,87";"72,71";"69,88";"108,84";"114,98";"101,26";"81,67";"77,7";"84,57";"88,97";"84,94";"76,98";"73,06";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14300000;2;01/10/2019;;1;1;"164,06";"55,01";"92,3865";12;8;1;1;1;;;"70,23";"63,25";"58,75";"67,77";"68,12";"63,94";"57,81";"55,01";"68,12";"140,12";"160,36";"164,06";"155,46";"142,92";"129,8";"116,52";"98,25";"84,57";"68,12";"65,68";"74,13";"77,7";"73,42";"80,58";"118,46";"123,13";"114,59";"98,25";"79,14";"66,03";"59,69";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/09/2019;;1;1;"130,19";"74,13";"92,528";21;13;1;1;1;;;"103,52";"100,88";"98,25";"97,13";"93,03";"105,79";"106,94";"99,75";"91,55";"88,97";"86,4";"80,58";"74,13";"85,67";"99,75";"103,52";"92,29";"83,48";"74,13";"100,5";"130,19";"114,98";"92,29";"83,12";"77,7";"85,3";"84,21";"83,12";"83,12";"75,55";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14300000;2;01/08/2019;;1;1;"222,96";"113,05";"150,7787";18;31;1;1;1;;;"142,52";"132,96";"132,96";"143,73";"166,53";"167,77";"158,32";"139,32";"125,87";"116,52";"114,98";"118,46";"138,92";"164,47";"185,28";"204,82";"221,66";"222,96";"212,56";"195,43";"171,5";"150,58";"141,32";"137,73";"126,26";"117,3";"114,21";"136,93";"133,35";"125,87";"113,05";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/07/2019;;1;1;"290,77";"123,91";"194,5129";3;21;1;1;1;;;"256,92";"276,24";"290,77";"269,94";"258,26";"248,02";"238,29";"237,41";"228,19";"212,56";"202,68";"188,23";"184,86";"182,34";"179,41";"176,9";"166,53";"157,09";"146,14";"127,44";"123,91";"130,98";"157,5";"166,53";"171,08";"171,91";"178,57";"184,86";"184,44";"173,99";"157,91";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/06/2019;;1;1;"264,99";"123,13";"200,8867";18;1;1;1;1;;;"123,13";"123,52";"126,26";"125,47";"144,13";"168,18";"168,18";"159,13";"146,14";"133,35";"135,34";"167,36";"199,69";"210,4";"209,54";"229,07";"248,9";"264,99";"264,09";"254,69";"251,57";"240,93";"238,29";"244,91";"259,6";"260,95";"248,46";"240,49";"221,22";"218,62";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14300000;2;01/05/2019;;1;1;"511,54";"110,75";"232,8732";7;30;1;1;1;;;"137,33";"121,18";"191,61";"226,88";"350,5";"483,34";"511,54";"465,72";"411,94";"364,09";"333,8";"287,63";"246,24";"225,14";"210,4";"195,43";"184,86";"174,4";"180,25";"170,67";"226,88";"217,75";"201,82";"184,44";"161,59";"149,77";"135,74";"126,26";"116,14";"110,75";"114,98";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/04/2019;;1;1;"184,02";"57,81";"102,763";28;10;1;1;1;;;"87,5";"88,23";"88,6";"85,67";"81,3";"73,42";"61,58";"63,6";"62,91";"57,81";"59,37";"70,58";"101,26";"106,55";"110,75";"102,76";"102,39";"118,46";"115,36";"109,22";"111,14";"112,29";"103,52";"87,87";"94,89";"140,12";"172,74";"184,02";"170,25";"158,73";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14300000;2;01/03/2019;;1;1;"143,73";"73,42";"107,6287";4;29;1;1;1;;;"76,27";"95,26";"120,4";"143,73";"142,52";"130,98";"123,91";"137,33";"137,73";"143,73";"126,26";"118,46";"115,36";"108,08";"98,63";"93,03";"88,6";"80,22";"77,7";"113,05";"114,98";"105,04";"114,98";"129,4";"111,52";"95,26";"83,12";"74,84";"73,42";"75,55";"87,13";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/02/2019;;1;1;"151,39";"58,43";"111,9543";16;28;1;1;1;;;"124,69";"110,75";"106,94";"115,36";"141,72";"148,97";"149,37";"137,33";"127,44";"120,01";"117,3";"112,67";"109,6";"126,26";"145,74";"151,39";"144,93";"127,04";"108,08";"95,26";"89,34";"82,03";"83,85";"79,86";"80,94";"72,35";"67,07";"58,43";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
14300000;2;01/01/2019;;1;1;"257,82";"90,07";"149,8497";23;4;1;1;1;;;"132,96";"108,46";"96,38";"90,07";"100,13";"120,4";"123,91";"116,91";"110,37";"108,46";"102,39";"97,5";"111,14";"113,05";"104,66";"108,08";"139,32";"143,73";"155,87";"213,42";"242,26";"252,91";"257,82";"245,36";"232,13";"213,85";"193,73";"172,33";"156,68";"144,93";"136,13";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/12/2018;;1;1;"185,7";"48,87";"126,9161";14;7;1;1;1;;;"68,83";"66,73";"62,21";"55,63";"52,23";"50,09";"48,87";"51,92";"83,48";"93,03";"104,28";"111,9";"171,08";"185,7";"178,99";"165,29";"152,21";"161,18";"174,82";"184,02";"173,99";"162,41";"139,72";"138,92";"153,02";"157,91";"158,73";"160,36";"161,59";"157,91";"147,35";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/11/2018;;1;1;"197,98";"73,06";"132,83";3;30;2;2;2;;;"166,12";"185,28";"197,98";"182,34";"160,36";"136,53";"129,01";"114,98";"152,61";"162,0";"149,77";"130,19";"114,98";"106,94";"106,94";"103,52";"108,84";"108,08";"109,6";"88,23";"143,73";"192,89";"181,92";"169,84";"143,73";"112,29";"90,07";"83,48";"79,5";"73,06";;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14300000;2;01/10/2018;;1;1;"162,82";"94,89";"124,32";17;21;2;2;2;;;"104,66";"107,32";"109,99";"112,29";"114,98";"117,68";"121,18";"120,01";"110,75";"101,63";"99,0";"103,14";"101,63";"105,42";"111,9";"146,95";"162,82";"150,58";"118,85";"96,01";"94,89";"102,39";"119,62";"142,92";"161,59";"162,41";"150,58";"144,53";"146,95";"152,61";"158,73";2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
14300000;2;01/09/2018;;1;1;"248,02";"103,52";"165,7137";1;30;1;1;1;;;"248,02";"214,29";"202,68";"199,69";"198,84";"196,71";"195,86";"195,43";"183,6";"171,5";"157,5";"144,93";"134,15";"187,39";"181,08";"211,7";"195,43";"175,24";"156,27";"134,15";"122,74";"155,87";"146,95";"144,13";"140,92";"129,01";"119,62";"113,82";"110,37";"103,52";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14300000;2;01/08/2018;;1;1;"400,06";"177,32";"265,359";21;16;1;1;1;;;"255,14";"269,03";"276,24";"278,29";"294,97";"278,29";"260,5";"239,17";"216,02";"201,82";"205,25";"219,05";"222,53";"197,98";"181,5";"177,32";"184,44";"226,01";"248,46";"289,72";"400,06";"394,17";"381,33";"358,4";"297,08";"270,39";"269,03";"287,63";"285,54";"286,59";"274,18";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/07/2018;;1;1;"453,28";"160,77";"271,53";20;13;2;2;2;;;"261,84";"276,24";"264,09";"248,9";"231,26";"233,01";"256,03";"232,57";"219,92";"201,4";"201,82";"194,58";"160,77";"166,12";"178,57";"162,0";"165,71";"227,76";"407,17";"453,28";"429,99";"409,55";"403,61";"375,55";"359,54";"341,55";"313,08";"274,18";"268,13";"257,37";"241,82";1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
14300000;2;01/06/2018;;1;1;"259,6";"155,46";"198,5003";13;21;1;1;1;;;"178,99";"177,32";"173,57";"178,99";"206,53";"216,88";"212,13";"204,39";"191,19";"177,74";"186,55";"223,83";"259,6";"255,14";"243,14";"228,19";"210,4";"196,71";"172,33";"157,91";"155,46";"155,87";"171,5";"186,97";"198,84";"191,61";"182,34";"203,11";"219,05";"238,73";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
14300000;2;01/05/2018;;1;1;"479,55";"121,96";"248,38";1;24;2;2;2;;;"479,55";"468,22";"449,57";"428,78";"417,92";"322,83";"310,93";"298,13";"312,0";"320,65";"300,25";"276,24";"260,95";"245,36";"230,82";"210,84";"192,89";"191,61";"170,25";"152,61";"150,18";"139,72";"132,17";"121,96";"130,19";"136,53";"142,12";"148,97";"173,57";"196,28";"187,81";2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
