Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:8167000


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
8167000;1;01/04/2023;1;"57,5";"357,4";17;24;1;1;1;;0;"32,9";"3,2";"0,2";"3,8";"0,7";"0,0";"12,8";"1,7";"25,3";"0,4";"0,0";"33,6";"0,5";"0,3";"30,6";"0,0";"57,5";"0,3";"53,7";"0,0";"8,9";"1,3";"39,3";"11,8";"0,6";"0,0";"0,0";"4,7";"31,3";"2,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/03/2023;1;"64,0";"306,5";31;19;1;1;1;;0;"32,8";"0,3";"2,2";"1,0";"1,1";"0,3";"0,0";"0,0";"2,9";"0,7";"32,0";"26,4";"14,7";"0,6";"0,0";"0,0";"0,0";"0,0";"12,3";"0,0";"0,0";"0,0";"0,0";"0,0";"22,3";"24,7";"0,0";"19,1";"46,4";"2,7";"64,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/02/2023;1;"109,4";"414,1";14;25;1;1;1;;0;"25,9";"14,5";"1,7";"0,0";"5,1";"3,6";"33,9";"15,8";"1,4";"3,3";"36,2";"11,4";"8,6";"109,4";"24,8";"0,0";"10,0";"2,7";"0,2";"1,0";"30,3";"35,0";"11,3";"8,6";"0,0";"0,2";"8,2";"11,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8167000;1;01/01/2023;1;"48,2";"275,0";12;25;1;1;1;;0;"1,4";"0,1";"41,2";"1,1";"1,4";"18,8";"26,3";"13,2";"1,6";"17,5";"0,4";"48,2";"18,5";"0,7";"0,0";"3,2";"4,8";"2,4";"0,6";"2,5";"4,5";"5,0";"31,0";"25,9";"0,0";"0,0";"0,0";"0,0";"2,6";"2,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/12/2022;1;"105,7";"368,1";3;28;1;1;1;;0;"0,5";"4,2";"105,7";"17,8";"9,2";"2,5";"0,2";"15,0";"2,0";"0,0";"0,3";"102,1";"1,5";"12,1";"2,1";"3,1";"18,3";"15,3";"3,0";"10,5";"0,0";"0,4";"0,3";"10,2";"1,9";"7,3";"10,2";"1,3";"8,8";"2,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/11/2022;1;"47,5";"216,9";27;20;1;1;1;;0;"10,5";"11,0";"6,3";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"24,0";"0,0";"0,2";"12,5";"0,0";"0,0";"19,6";"1,3";"39,5";"0,3";"2,3";"5,7";"0,1";"14,5";"0,0";"0,6";"20,0";"47,5";"0,6";"0,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/10/2022;1;"70,0";"225,7";16;17;1;1;1;;0;"4,4";"2,6";"2,9";"0,0";"5,8";"0,2";"0,0";"36,0";"0,3";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"70,0";"0,0";"5,6";"55,7";"0,0";"2,0";"6,0";"9,2";"20,2";"0,0";"2,3";"0,5";"0,0";"0,0";"2,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/09/2022;1;"69,0";"245,5";12;18;2;2;2;;0;"0,2";"0,0";"32,4";"0,3";"2,3";"11,5";"0,1";"2,1";"0,1";"0,0";"0,0";"69,0";"9,9";"0,0";"1,5";"9,9";"0,0";"30,3";"1,3";"10,3";"0,0";"0,0";"49,2";"0,0";"8,9";"6,2";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
8167000;1;01/08/2022;1;"61,5";"335,8";30;27;1;1;1;;0;"49,3";"8,5";"0,3";"0,2";"11,2";"0,3";"27,0";"46,0";"0,4";"0,0";"30,2";"1,2";"6,5";"0,2";"0,0";"0,0";"7,5";"0,9";"8,3";"4,6";"2,2";"0,2";"0,0";"1,7";"38,6";"1,1";"8,3";"3,1";"5,1";"61,5";"11,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/07/2022;1;"96,2";"399,5";27;25;1;1;1;;0;"0,0";"0,0";"8,0";"6,0";"2,0";"46,4";"42,6";"9,5";"1,6";"24,7";"1,2";"3,4";"23,8";"16,4";"11,7";"0,1";"0,0";"0,0";"0,0";"17,2";"1,4";"32,6";"19,1";"22,1";"8,2";"0,2";"96,2";"0,0";"2,4";"2,5";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/06/2022;1;"64,2";"324,1";1;29;1;1;1;;0;"64,2";"0,4";"26,9";"0,5";"6,4";"0,3";"10,3";"32,1";"6,9";"0,3";"4,4";"22,4";"2,3";"11,3";"10,4";"0,4";"4,4";"8,2";"11,8";"10,6";"8,3";"1,3";"3,7";"1,1";"14,9";"21,2";"30,6";"0,0";"1,5";"7,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/05/2022;1;"120,3";"570,5";19;29;1;1;1;;0;"0,0";"20,0";"21,0";"10,0";"6,9";"12,9";"82,5";"2,4";"11,8";"0,0";"28,0";"3,4";"9,3";"5,2";"6,8";"27,6";"6,3";"47,4";"120,3";"1,2";"3,4";"24,9";"4,0";"24,9";"0,3";"19,3";"28,3";"12,11";"8,7";"10,2";"11,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/04/2022;1;"33,0";"266,6";9;24;1;1;1;;0;"0,2";"0,0";"0,2";"0,1";"17,2";"11,7";"0,0";"17,2";"33,0";"1,9";"22,0";"26,5";"2,7";"5,6";"26,3";"9,3";"9,3";"0,0";"25,0";"5,0";"0,9";"5,4";"0,0";"0,3";"2,0";"9,4";"0,0";"26,2";"9,2";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/03/2022;1;"61,0";"474,6";29;29;1;1;1;;0;"0,7";"0,0";"35,5";"38,0";"7,9";"0,5";"5,6";"29,1";"1,2";"15,0";"1,2";"6,2";"33,2";"0,0";"4,1";"16,6";"0,3";"38,3";"13,5";"4,4";"34,4";"13,0";"40,2";"26,2";"9,2";"15,5";"0,5";"12,0";"61,0";"0,2";"11,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/02/2022;1;"72,2";"463,4";25;20;1;1;1;;0;"0,0";"3,6";"39,2";"2,1";"0,0";"0,0";"1,9";"37,4";"42,6";"7,5";"0,0";"0,0";"0,2";"53,2";"3,7";"12,0";"39,2";"29,0";"0,0";"24,7";"0,0";"0,0";"5,0";"10,0";"72,2";"4,4";"44,4";"31,1";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8167000;1;01/01/2022;1;"55,6";"175,3";19;16;1;1;1;;0;"2,6";"6,4";"0,0";"0,0";"0,0";"8,3";"2,4";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"5,9";"5,9";"45,9";"2,5";"3,3";"55,6";"1,4";"2,0";"31,0";"1,9";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/12/2021;1;"105,7";"366,1";3;28;1;1;1;;0;"0,5";"4,2";"105,7";"17,8";"9,2";"2,5";"0,2";"15,0";"2,0";"0,0";"0,3";"0,3";"102,1";"1,5";"12,1";"2,1";"3,1";"18,3";"15,3";"3,0";"10,5";"0,0";"0,4";"0,3";"10,2";"1,9";"7,3";"10,2";"1,3";"8,8";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/10/2021;1;"71,7";"295,3";27;27;1;1;1;;0;"20,7";"0,7";"0,1";"4,3";"32,5";"0,7";"1,3";"17,9";"0,2";"5,1";"0,2";"24,9";"2,7";"0,1";"0,0";"5,3";"34,7";"0,2";"0,0";"1,0";"37,9";"3,2";"0,0";"1,1";"1,4";"0,0";"71,7";"12,8";"1,3";"1,2";"12,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/09/2021;1;"42,1";"287,1";22;28;1;1;1;;0;"9,8";"0,2";"0,9";"31,1";"6,2";"7,3";"32,1";"8,4";"4,8";"1,2";"9,4";"0,7";"0,1";"0,2";"0,0";"8,9";"0,2";"12,7";"23,1";"14,7";"8,1";"42,1";"1,5";"17,7";"30,5";"0,2";"14,4";"0,5";"0,1";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/08/2021;1;"39,9";"204,4";9;30;1;1;1;;0;"0,1";"2,3";"22,7";"15,0";"2,1";"1,9";"0,1";"7,3";"39,9";"0,3";"3,4";"14,0";"0,0";"20,1";"1,9";"0,7";"0,1";"6,5";"0,4";"0,9";"0,1";"0,4";"1,1";"0,9";"0,1";"15,1";"0,2";"0,1";"18,0";"21,5";"7,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/07/2021;1;"66,9";"431,2";21;29;1;1;1;;0;"0,5";"0,1";"0,0";"34,0";"5,8";"3,2";"36,0";"2,5";"21,3";"0,3";"0,0";"19,7";"13,3";"45,0";"9,3";"9,0";"0,1";"0,4";"2,5";"8,9";"66,9";"2,4";"8,5";"50,9";"8,7";"4,7";"31,1";"18,1";"10,3";"17,5";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/06/2021;1;"58,5";"304,0";5;29;1;1;1;;0;"31,4";"4,0";"0,1";"3,7";"58,5";"7,0";"6,0";"16,7";"20,0";"0,1";"0,1";"0,0";"4,4";"44,0";"16,2";"12,7";"0,3";"0,2";"16,1";"6,7";"12,1";"7,8";"10,5";"1,4";"9,5";"5,6";"1,7";"0,3";"0,2";"6,7";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/05/2021;1;"59,6";"396,2";11;30;1;1;1;;0;"12,5";"4,9";"38,2";"0,3";"4,6";"0,5";"13,7";"0,0";"12,5";"20,9";"59,6";"1,2";"0,2";"4,1";"25,5";"4,7";"35,7";"4,2";"47,4";"2,4";"2,9";"5,4";"16,7";"29,7";"4,8";"20,9";"7,0";"0,7";"0,1";"10,7";"4,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/04/2021;1;"37,9";"336,3";3;30;1;1;1;;0;"18,3";"7,0";"37,9";"4,1";"12,3";"8,4";"6,6";"28,4";"3,0";"0,1";"20,2";"27,6";"0,2";"9,8";"17,0";"0,2";"27,8";"2,9";"19,1";"6,3";"1,7";"0,2";"6,9";"9,4";"0,1";"17,5";"2,6";"1,9";"17,6";"21,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/03/2021;1;"73,3";"363,1";5;27;1;1;1;;0;"0,3";"3,9";"0,0";"0,1";"73,3";"2,0";"54,4";"22,7";"25,7";"6,6";"0,8";"25,8";"1,6";"0,1";"0,0";"0,7";"2,5";"1,7";"3,1";"0,2";"0,0";"0,0";"11,1";"0,1";"1,0";"15,0";"0,1";"40,5";"42,8";"7,2";"19,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/02/2021;1;"71,7";"369,7";6;26;1;1;1;;0;"26,8";"3,7";"0,1";"40,2";"0,7";"71,7";"1,1";"19,8";"0,2";"27,1";"0,2";"32,1";"0,2";"0,7";"0,2";"0,7";"0,0";"0,2";"0,0";"6,8";"11,2";"11,3";"63,3";"25,7";"2,9";"4,0";"13,9";"4,9";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
8167000;1;01/01/2021;1;"79,5";"348,4";2;29;1;1;1;;0;"1,4";"79,5";"12,7";"2,2";"1,5";"8,9";"6,4";"36,1";"18,3";"2,5";"0,0";"7,5";"7,4";"16,3";"17,0";"17,2";"0,7";"8,3";"1,9";"32,6";"0,3";"5,4";"23,7";"26,5";"0,3";"7,4";"0,2";"4,0";"0,2";"0,0";"2,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/12/2020;1;"48,2";"412,3";28;31;1;1;1;;0;"13,2";"17,7";"34,2";"6,4";"1,3";"2,2";"0,3";"1,4";"21,7";"1,5";"0,2";"8,6";"15,5";"13,4";"22,2";"0,6";"14,6";"1,1";"0,5";"10,0";"30,3";"31,5";"0,3";"13,4";"14,2";"13,9";"0,1";"48,2";"39,4";"0,3";"34,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/11/2020;1;"69,7";"286,5";8;27;1;1;1;;0;"2,4";"14,6";"0,8";"12,5";"0,2";"0,2";"0,1";"69,7";"0,3";"0,3";"1,7";"0,3";"33,2";"6,4";"0,5";"1,7";"5,4";"0,2";"0,0";"0,0";"2,6";"61,0";"0,2";"0,0";"17,5";"18,7";"1,9";"19,4";"5,3";"9,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/10/2020;1;"44,4";"255,3";31;27;1;1;1;;0;"12,2";"27,0";"0,3";"18,9";"28,7";"32,1";"0,3";"0,2";"0,3";"2,0";"0,1";"0,7";"0,0";"0,0";"0,5";"36,9";"6,8";"1,0";"0,7";"1,0";"0,0";"0,9";"2,9";"0,4";"0,0";"8,3";"3,5";"20,0";"2,0";"3,2";"44,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/09/2020;1;"37,1";"119,6";10;21;1;1;1;;0;"0,0";"0,3";"0,1";"0,0";"0,0";"9,4";"0,3";"0,0";"4,6";"37,1";"0,9";"0,3";"0,0";"0,0";"10,3";"0,4";"4,1";"0,1";"0,0";"0,2";"0,0";"21,5";"1,7";"5,8";"0,3";"1,5";"20,2";"0,2";"0,3";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/08/2020;1;"39,5";"169,7";7;28;1;1;1;;0;"0,0";"0,0";"12,0";"10,9";"3,5";"2,5";"39,5";"0,6";"0,1";"19,3";"0,3";"0,1";"1,7";"21,3";"0,2";"0,4";"4,2";"1,4";"0,7";"0,1";"0,2";"20,2";"0,5";"0,1";"0,1";"0,0";"14,1";"0,4";"2,0";"13,0";"0,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/07/2020;1;"44,9";"406,5";3;29;1;1;1;;0;"7,7";"32,2";"44,9";"29,4";"7,3";"7,1";"39,8";"0,3";"3,4";"9,0";"11,2";"33,1";"8,3";"0,1";"0,0";"0,3";"31,5";"8,6";"36,7";"5,4";"18,3";"30,0";"8,3";"5,3";"6,7";"5,7";"0,9";"12,7";"0,2";"2,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/06/2020;1;"58,5";"454,0";6;30;1;1;1;;0;"54,4";"0,2";"8,0";"0,2";"8,9";"58,5";"22,5";"57,4";"0,3";"0,1";"34,2";"6,1";"0,2";"8,2";"11,9";"6,4";"25,1";"1,1";"0,9";"19,3";"13,5";"30,5";"0,2";"38,6";"0,2";"14,1";"8,3";"10,4";"14,1";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/05/2020;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;"0,1";"6,0";"15,3";"1,2";"32,5";"7,6";"0,4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
8167000;1;01/04/2020;1;"59,0";"185,1";10;27;1;1;1;;0;"0,5";"3,3";"0,2";"13,1";"1,0";"2,3";"0,1";"15,1";"6,6";"59,0";"4,8";"4,0";"0,1";"0,1";"0,0";"0,0";"0,0";"14,2";"4,6";"0,2";"0,6";"5,4";"16,2";"4,2";"0,6";"11,7";"0,9";"12,1";"0,2";"4,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
8167000;1;01/03/2020;1;"39,2";"235,3";8;27;1;1;1;;0;"0,0";"2,1";"6,7";"0,5";"8,3";"1,5";"0,3";"39,2";"4,7";"18,5";"0,2";"8,1";"0,1";"0,0";"0,1";"27,3";"0,2";"7,1";"6,3";"5,0";"27,9";"0,2";"1,4";"0,7";"0,0";"0,1";"0,0";"5,7";"2,6";"38,3";"22,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
8167000;1;01/02/2020;1;"30,4";"124,1";15;20;1;1;1;;0;"0,0";"2,5";"0,2";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,3";"0,0";"0,0";"3,2";"0,2";"30,4";"0,5";"0,3";"0,0";"19,7";"14,3";"0,2";"14,7";"0,2";"28,1";"2,3";"0,7";"0,1";"5,9";"0,2";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
8167000;1;01/01/2020;1;"74,4";"253,3";13;28;1;1;1;;0;"2,1";"1,2";"1,6";"0,4";"0,1";"0,0";"0,0";"0,0";"1,0";"0,1";"5,1";"15,3";"74,4";"14,3";"32,9";"16,9";"2,9";"7,6";"6,6";"25,8";"1,9";"1,7";"0,1";"0,7";"0,2";"0,1";"1,0";"8,0";"26,1";"3,1";"2,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
